"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"(Intercept)",-2.69803911188107,0.0531867403172726,-50.7276643724841,1.33356240999796e-129,NA,NA,NA,NA,NA,NA,NA,-2.69803911188107,0.0531867403172726,0.95,-2.80050074732658,-2.59194907663932,-50.7276643724841,238,0
"DBH05",-0.191689278804483,0.0682482087110372,-2.80870783900125,0.00538712256510708,1.63980502447667,1.41553638389465,1.98511342258151,1.28054872007147,0.609828598567161,0.503749553362833,0.706445988515423,-0.191689278804483,0.0682482087110372,0.95,-0.329772190432689,-0.055764634535075,-2.80870783900125,238,0.00497407640170206
"slope",0.131769085230146,0.0624097094757053,2.11135553004682,0.0357847342558387,1.3712417271037,1.21024990887551,1.65550763222704,1.17100031046268,0.729266022346164,0.60404433089491,0.826275625113772,0.131769085230146,0.0624097094757053,0.95,0.00680185886287059,0.258777891173866,2.11135553004682,238,0.0347417643682237
"TPI",0.163905949761492,0.0670059098891056,2.44614169157251,0.0151645218943367,1.58065073113604,1.36991313201319,1.91144445111723,1.25723932929894,0.632650831902178,0.523164562493827,0.729973292927288,0.163905949761492,0.0670059098891056,0.95,0.0334290232087502,0.291148983384758,2.44614169157251,238,0.0144394241450752
"two_DB",-0.214866067973658,0.06230652666279,-3.44853227233381,0.000666455210827732,1.36671129050045,1.20684862582137,1.65012358697824,1.1690642798839,0.731683426449069,0.606015214794446,0.828604332477416,-0.214866067973658,0.06230652666279,0.95,-0.366335886550808,-0.0727271016822761,-3.44853227233381,238,0.000563642110524969
"two_EB",-0.442717690113553,0.0657036381148002,-6.73810009333148,1.19826228277531e-10,1.51980732813994,1.32316355447681,1.83610807792179,1.23280465936009,0.657978140705427,0.544630249180024,0.755764468131384,-0.442717690113553,0.0657036381148002,0.95,-0.580767884306373,-0.309079318047084,-6.73810009333148,238,1.60471015189022e-11
"(Intercept)",-2.7007956741951,0.0528779971793852,-51.075982795506,2.99893662944138e-130,NA,NA,NA,NA,NA,NA,NA,-2.7007956741951,0.0528779971793852,0.95,-2.80267263433537,-2.59533231818544,-51.075982795506,238,0
"DBH05",-0.239245006774425,0.0733524240299878,-3.26158283026363,0.00127024317694075,1.91644073348863,1.63021077466497,2.33267099161175,1.38435571060643,0.521800639344392,0.428693117716123,0.613417611722947,-0.239245006774425,0.0733524240299878,0.95,-0.386296376389426,-0.0942219246235111,-3.26158283026363,238,0.00110792058869885
"slope",0.1421579091559,0.0623324378134725,2.28064093339814,0.0234545237586761,1.38386803324697,1.21974653130315,1.67056652077758,1.17637920469845,0.722612254908225,0.598599329965348,0.819842462623463,0.1421579091559,0.0623324378134725,0.95,0.0171944788791856,0.269072780647719,2.28064093339814,238,0.0225697030134074
"TPI",0.17285303003369,0.0671297887339454,2.57490799976679,0.0106321424875016,1.60508122005103,1.38873755207107,1.94182638365614,1.26691800052372,0.623021431880069,0.514979098243152,0.720078461555723,0.17285303003369,0.0671297887339454,0.95,0.0418200343521594,0.300670438821664,2.57490799976679,238,0.0100266752674102
