"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
15,409.806402680111,6.76487633636015,-197.903201340056,0.750388564512683,0.226510358108498,1.43566730462201,0.791158363018532,0.148457908505682,TRUE
16,409.236512331421,7.33476668505079,-197.61825616571,0.779547926820055,0.217828508452042,1.41041568422132,0.780064053400066,0.153307802307443,TRUE
17,409.01048191989,7.56079709658121,-197.505240959945,0.833518441225289,0.202276200875631,1.38191413630058,0.770512087799176,0.155222258465727,TRUE
18,408.613819687685,7.95745932878691,-197.306909843842,0.903554224643072,0.183115911565642,1.37650461250184,0.7535336555151,0.158569509240625,TRUE
19,408.163233208798,8.40804580767326,-197.081616604399,0.968704478053884,0.166346328826028,1.36605595520319,0.743354995138102,0.162352671878066,TRUE
20,407.605055774916,8.96622324155572,-196.802527887458,1.03700816488966,0.14986602598925,1.33100168921995,0.729935945991345,0.167011149918553,TRUE
21,407.715439884266,8.85583913220574,-196.857719942133,1.03641747647502,0.150003710290563,1.30830002077565,0.720713326479154,0.166092348044322,TRUE
22,407.749902340381,8.82137667609084,-196.87495117019,1.05381052602457,0.145984836679591,1.30131992527971,0.711871709808981,0.165805246703832,TRUE
23,407.300051949914,9.271227066557,-196.650025974957,1.15406121798766,0.124237535862031,1.21983845475027,0.706557527456082,0.169543650064101,TRUE
24,407.159531094345,9.41174792212644,-196.579765547173,1.21556432038188,0.112075466390737,1.19133672224711,0.69954990963143,0.170707337233136,TRUE
25,406.797988713838,9.77329030263382,-196.398994356919,1.25189417631929,0.105304213557631,1.16361842747738,0.692995070588592,0.173692455111599,TRUE
26,406.628865331136,9.94241368533596,-196.314432665568,1.31706609976385,0.093908234531249,1.14999081038014,0.688987704148352,0.175084455118468,TRUE
27,406.642652964733,9.92862605173895,-196.321326482366,1.33152248615378,0.0915085755774781,1.11548520096109,0.682751192746695,0.174971077997041,TRUE
28,406.414838965332,10.1564400511396,-196.207419482666,1.3848009027701,0.0830566774147295,1.09984046060341,0.677882175892826,0.176842042384857,TRUE
29,406.041990384952,10.5292886315196,-196.020995192476,1.45256341373394,0.0731725052016323,1.08280141213245,0.674242680724572,0.179893258580187,TRUE
30,406.032550858243,10.5387281582287,-196.016275429121,1.47564599697096,0.0700194751219181,1.04488402531265,0.67023459914199,0.179970332530893,TRUE
31,405.698725546615,10.8725534698567,-195.849362773307,1.51725555529745,0.06460108737505,1.01705714341103,0.666385068714568,0.182690496154975,TRUE
32,405.244975797231,11.3263032192402,-195.622487898616,1.59083762364967,0.0558230616582032,0.988280498238789,0.661466406599412,0.186370686104905,TRUE
33,405.146939582024,11.4243394344477,-195.573469791012,1.65008713091724,0.0494625582374586,0.964449160145452,0.657104430943309,0.187163231433088,TRUE
34,404.935415914926,11.6358631015457,-195.467707957463,1.67634633101666,0.0468351873806759,0.945976651976252,0.652687048755003,0.18887011085413,TRUE
35,404.882408364652,11.6888706518191,-195.441204182326,1.68349763587172,0.0461393983270267,0.927251519158213,0.649285007991796,0.18929718509234,TRUE
36,404.640274696981,11.9310043194907,-195.32013734849,1.71629114851329,0.0430543837866037,0.902713642951604,0.645703138208528,0.19124462769608,TRUE
37,404.495052122153,12.0762268943184,-195.247526061077,1.75347006171872,0.0397606770352283,0.889622507177163,0.643283426377272,0.19240996399299,TRUE
38,404.221373228989,12.3499057874826,-195.110686614494,1.79313990668549,0.0364752780023866,0.871910680135946,0.641429327373501,0.194600680007778,TRUE
39,404.008679472325,12.5625995441464,-195.004339736163,1.8073120792235,0.0353568168516406,0.855413778386118,0.639266839049341,0.196298356060708,TRUE
40,403.832551099463,12.7387279170081,-194.916275549732,1.8483389648754,0.032276661133974,0.838860999672589,0.638398710402338,0.197700959483188,TRUE
41,403.59378039875,12.9774986177216,-194.796890199375,1.87029352621435,0.0307215340250144,0.828340381807901,0.63429725658234,0.199597779065093,TRUE
42,403.1907180104,13.3805610060717,-194.5953590052,1.92028110411431,0.0274112009249207,0.810847265700071,0.632327304647829,0.20278768446219,TRUE
43,403.007771722581,13.5635072938906,-194.50388586129,1.93939775887895,0.0262264616080474,0.799567650609204,0.630408013299209,0.204230572622633,TRUE
44,402.661982794612,13.9092962218596,-194.330991397306,1.97084250294087,0.0243709467178317,0.788798192264145,0.628903641707037,0.206949336174939,TRUE
45,402.459102909452,14.1121761070191,-194.229551454726,1.9790724201389,0.02390392657112,0.776219718390033,0.626154466003851,0.208539347326622,TRUE
46,402.36352248239,14.2077565340814,-194.181761241195,1.98221914052792,0.0237273596674323,0.764621502447071,0.624592364862632,0.2092871197499,TRUE
47,402.175439077903,14.3958399385687,-194.087719538951,2.01140027958133,0.0221415969237273,0.755096268128292,0.622550692749895,0.210756142031535,TRUE
48,401.964926144122,14.6063528723494,-193.982463072061,2.02226050459646,0.0215747232736001,0.742508196860864,0.620430373172141,0.212396511486971,TRUE
49,401.685394017657,14.8858849988148,-193.842697008828,2.0426033696868,0.0205458586366834,0.733905221226085,0.617926789452211,0.214568449612935,TRUE
50,401.192304663289,15.3789743531827,-193.596152331644,2.07272398538473,0.0190989871239622,0.72313346711322,0.615394258621631,0.218382415493608,TRUE
