STEM_ID,IND_ID,MESH,X,Y,SP,LT,LD05,LD15,LD20,LD24,DBH05,DBH15,DBH20,DBH24,BA24,TBA24,X_modified,Y_modified,ALT,slope,TPI
554,554,ALT600C04,48.3,38.25,ヤブニッケイ,EB,0,0,0,0,12.2,15.4,16.5,18.8,0.027759,0.029321,46725.41847,-93453.28299,626.2255249,3.967466144,0.184243164
555,555,ALT600C04,42.05,37.55,イヌガシ,EB,0,0,0,0,6.4,7.7,8,8.4,0.005542,0.006249,46719.29256,-93454.70628,619.2333984,5.37675678,0.049248047
556,556,ALT600C04,41.35,38.8,イヌガシ,EB,0,0,0,0,7.1,8.7,9.6,10.3,0.008332,0.008332,46718.45171,-93453.54633,619.2333984,5.574725732,0.030026754
557,557,ALT600C04,,,アオキ,EB,0,1,1,1,5.8,,,,,,,,,,
558,558,ALT600C04,41,30.65,イヌシデ,DB,0,0,0,0,67.2,67.7,68.1,68.4,0.367453,0.367453,46719.05348,-93461.68161,621.6890259,4.153931888,0.231506348
559,559,ALT600C04,,,アオキ,EB,0,0,0,1,5,5.2,5.2,,,,,,,,
2303,2303,ALT600C04,44.45,38.15,イヌガシ,EB,,0,0,0,,5.8,6.5,7.1,0.003959,0.004375,46721.60633,-93453.83079,622.7281494,5.148947268,0.132363059
2304,2304,ALT600C04,42.95,31.85,ウラジロガシ,EB,,0,0,0,,4.9,5,5.1,0.002043,0.002043,46720.85042,-93460.26263,624.1307983,4.273293428,0.188130697
540,540,ALT600C04,49.9,20.45,イヌガシ,EB,0,0,0,0,15,15.2,15.2,15.3,0.018385,0.018385,46729.08108,-93470.77542,624.437439,1.732109897,0.341903023
541,541,ALT600C04,46.9,23.65,イヌガシ,EB,0,0,0,0,6.6,7.4,7.9,8.2,0.005281,0.005733,46725.72874,-93467.94667,624.437439,2.321375685,0.372701009
542,542,ALT600C04,,,アオキ,EB,0,1,1,1,4.9,,,,,,,,,,
543,543,ALT600C04,48.9,26.8,アカガシ,EB,0,0,0,0,46.3,47.5,48.2,48.4,0.183984,0.183984,46727.34818,-93464.58514,625.7496338,2.526892063,0.307747581
544,544,ALT600C04,48.45,27.65,イヌガシ,EB,0,0,0,0,5.4,6.6,7.3,7.9,0.004902,0.004902,46726.80223,-93463.79335,625.7496338,2.526892063,0.307747581
545,545,ALT600C04,45.7,28.15,アカガシ,EB,0,0,0,1,5.3,5.3,5.3,,,,46724.01271,-93463.6171,624.4224243,2.936451916,0.35477348
546,546,ALT600C04,44.2,26.55,ウラジロガシ,EB,0,0,0,0,5.6,6.6,6.9,7.3,0.004185,0.004185,46722.7093,-93465.38094,624.4224243,3.156045215,0.352742513
547,547,ALT600C04,41.8,25.05,アカガシ,EB,0,0,0,0,30.5,34.9,37.6,39.7,0.123786,0.123786,46720.50037,-93467.1503,624.4224243,2.900655781,0.362719727
548,548,ALT600C04,44.9,24.25,イヌガシ,EB,0,0,0,0,8.5,9.1,9.7,10.2,0.008171,0.008171,46723.67246,-93467.58374,624.4224243,2.798396334,0.38839976
549,549,ALT600C04,43.65,23,アカガシ,EB,0,0,0,0,37.8,42.5,44.9,47,0.173494,0.173494,46722.57658,-93468.97084,623.319397,2.723369723,0.379524231
550,550,ALT600C04,,,オオモミジ,DB,0,1,1,1,14,,,,,,,,,,
551,552,ALT600C04,43.5,21.25,ヤブニッケイ,EB,0,0,0,0,23.3,23.7,23.8,23.8,0.044488,0.047222,46722.63146,-93470.7264,623.319397,2.29872982,0.412661598
552,552,ALT600C04,43.5,21.25,ヤブニッケイ,EB,0,0,0,0,5.1,5.3,5.5,5.9,0.002734,0.047222,46722.63146,-93470.7264,623.319397,2.29872982,0.412661598
2284,2284,ALT600C04,47.35,28.5,アカガシ,EB,,0,0,0,,5.5,5.5,5.6,0.002463,0.002463,46725.6107,-93463.07727,625.7496338,3.218039144,0.328392029
2605,2605,ALT600C04,48.85,23.35,ヤブニッケイ,EB,,0,0,0,,4.7,5,5.6,0.002463,0.002463,46727.70041,-93468.01748,624.437439,2.296819408,0.322629395
2825,2825,ALT600C04,42.8,29.6,イヌガシ,EB,,,0,0,,,5.1,5.5,0.002376,0.002376,46720.96354,-93462.51479,624.4224243,3.687383055,0.22689565
529,529,ALT600C05,,,アオキ,EB,0,1,1,1,5,,,,,,,,,,
530,530,ALT600C05,,,イヌツゲ,EB,1,1,1,1,14.7,,,,,,,,,,
531,531,ALT600C05,47.95,19.35,アカガシ,EB,0,0,0,0,31.5,37.1,37.1,42.5,0.141863,0.206555,46727.27249,-93472.09508,624.437439,1.729428967,0.318328857
532,531,ALT600C05,47.95,19.35,アカガシ,EB,0,0,0,0,22.3,26.5,26.5,28.7,0.064692,0.206555,46727.27249,-93472.09508,624.437439,1.729428967,0.318328857
533,533,ALT600C05,,,アオキ,EB,0,1,1,1,5.3,,,,,,,,,,
534,534,ALT600C05,,,アカガシ,EB,0,1,1,1,6.9,6.9,,,,,,,,,
535,535,ALT600C05,,,アブラチャン,DB,0,1,1,1,4.8,,,,,,,,,,
536,536,ALT600C05,45,12.1,ヒメシャラ,DB,0,0,0,0,15.4,15.8,15.8,15.7,0.019359,0.019359,46725.18712,-93479.63937,619.8710938,2.37465095,0.143440578
537,539,ALT600C05,44.75,11.45,イヌガシ,EB,0,0,0,0,27.1,29.7,30.7,31.4,0.077437,0.162771,46725.01454,-93480.31407,618.8341675,2.458830093,0.10975647
538,539,ALT600C05,44.75,11.45,イヌガシ,EB,0,0,0,0,7.9,8.1,8.2,8.3,0.005411,0.162771,46725.01454,-93480.31407,618.8341675,2.458830093,0.10975647
539,539,ALT600C05,44.75,11.45,イヌガシ,EB,0,0,0,0,29.5,30.9,31.7,31.9,0.079923,0.162771,46725.01454,-93480.31407,618.8341675,2.458830093,0.10975647
2606,2606,ALT600C05,48.35,16.2,イヌガシ,EB,,0,0,0,,5.2,5.7,6.2,0.003019,0.003019,46728.03671,-93475.17704,622.3360596,1.595581391,0.235756614
518,518,ALT600C05,,,ヒメシャラ,DB,0,1,1,1,18.7,,,,,,,,,,
519,519,ALT600C05,49.05,6.55,アカガシ,EB,0,0,0,0,33.6,39.5,41.4,43,0.14522,0.14522,46729.85606,-93484.6798,617.519043,2.06083635,-0.052375793
520,520,ALT600C05,48.9,8.7,イヌガシ,EB,0,0,0,0,6.6,6.7,6.6,6.7,0.003526,0.003526,46729.45663,-93482.56191,619.8710938,2.210884151,0.076031229
521,521,ALT600C05,,,イヌツゲ,EB,0,1,1,1,11.7,,,,,,,,,,
522,523,ALT600C05,,,リョウブ,DB,0,1,1,1,9.7,,,,,,,,,,
523,523,ALT600C05,,,リョウブ,DB,0,1,1,1,14.3,14.3,,,,,,,,,
524,524,ALT600C05,,,イヌガシ,EB,0,1,1,1,8.1,,,,,,,,,,
525,525,ALT600C05,,,イヌガヤ,EC,0,1,1,1,12.7,,,,,,,,,,
526,526,ALT600C05,43.1,7.25,イヌガヤ,EC,0,0,0,0,10.7,11.2,11.3,11.5,0.010387,0.013406,46723.86503,-93484.67768,616.4090576,2.562689727,-0.111351013
527,527,ALT600C05,44.35,6.2,ムラサキシキブ,DB,0,1,1,1,6,,,,,,46725.22883,-93485.57492,617.519043,2.499216745,-0.155166626
528,528,ALT600C05,,,イヌツゲ,EB,0,1,1,1,7.6,,,,,,,,,,
2285,527,ALT600C05,44.35,6.2,ムラサキシキブ,DB,,0,0,0,,5.2,5.2,5.2,0.002124,0.002124,46725.22883,-93485.57492,617.519043,2.499216745,-0.155166626
2826,526,ALT600C05,43.1,7.25,イヌガヤ,EC,,,0,0,,,5.7,6.2,0.003019,0.013406,46723.86503,-93484.67768,616.4090576,2.562689727,-0.111351013
396,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,1,1,1,6.5,,,,,,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
397,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,1,1,1,10.3,,,,,,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
398,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,0,0,0,7.1,8.4,8.7,9.3,0.006793,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
399,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,1,1,1,10.4,,,,,,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
400,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,0,0,0,6.7,10.1,11.4,11.8,0.010936,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
401,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,0,0,0,7.9,10.2,11.8,12.4,0.012076,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
402,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,0,0,0,10.2,11,11.6,12,0.01131,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
403,399,ALT600C01,54.15,97.25,アブラチャン,DB,0,1,1,1,9.3,,,,,,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
404,404,ALT600C01,,,シロダモ,EB,0,0,1,1,15.5,18.7,,,,,,,,,
405,405,ALT600C01,58.65,92.9,ヤマグワ,DB,0,0,0,1,28.1,29,29.3,,,,46729.33188,-93397.79938,608.7434692,3.831866244,-0.312899272
2302,399,ALT600C01,54.15,97.25,アブラチャン,DB,,0,0,0,,7,8.1,8.4,0.005542,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
2607,399,ALT600C01,54.15,97.25,アブラチャン,DB,,0,0,0,,4.8,4.8,5.2,0.002124,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
2827,399,ALT600C01,54.15,97.25,アブラチャン,DB,,,0,0,,,4.9,5.9,0.002734,0.064878,46724.35578,-93394.0032,609.1832275,3.958249326,-0.220054626
406,406,ALT600C01,,,シロダモ,EB,0,1,1,1,10.2,,,,,,,,,,
407,407,ALT600C01,58.2,84.9,アブラチャン,DB,0,0,0,0,7.5,9.6,10,10.2,0.008171,0.021884,46729.81685,-93405.79734,607.3132935,3.994701708,-0.486615499
408,408,ALT600C01,55.5,88.05,アブラチャン,DB,0,0,0,0,6.6,10,10.5,10.8,0.009161,0.020886,46726.76829,-93402.9833,607.3132935,4.124882469,-0.405803223
409,409,ALT600C01,,,アブラチャン,DB,0,1,1,1,6,,,,,,,,,,
410,410,ALT600C01,50.2,80,ヤマグワ,DB,0,1,1,1,6.6,,,,,,46722.44211,-93411.59589,608.315918,3.543772268,-0.495355779
411,411,ALT600C01,,,イヌガシ,EB,1,1,1,1,6.1,,,,,,,,,,
2240,2240,ALT600C01,52.8,83.05,ウリノキ,DB,,0,0,0,,6.6,7.5,8.3,0.005411,0.008729,46724.66912,-93408.26378,608.315918,3.877624585,-0.505266825
2287,2287,ALT600C02,56.55,79.8,イタヤカエデ,DB,,0,0,0,,7.4,8.8,9.5,0.007088,0.007088,46728.77218,-93411.05482,608.5750122,3.728743033,-0.51792769
2360,2240,ALT600C01,52.8,83.05,ウリノキ,DB,,0,0,0,,5.7,6.4,6.5,0.003318,0.008729,46724.66912,-93408.26378,608.315918,3.877624585,-0.505266825
2608,2240,ALT600C01,52.8,83.05,ウリノキ,DB,,0,1,1,,4.8,,,,,46724.66912,-93408.26378,608.315918,3.877624585,-0.505266825
2828,408,ALT600C01,55.5,88.05,アブラチャン,DB,,,0,0,,,5.1,6.2,0.003019,0.020886,46726.76829,-93402.9833,607.3132935,4.124882469,-0.405803223
2829,407,ALT600C01,58.2,84.9,アブラチャン,DB,,,0,0,,,5.7,7.1,0.003959,0.021884,46729.81685,-93405.79734,607.3132935,3.994701708,-0.486615499
2830,408,ALT600C01,55.5,88.05,アブラチャン,DB,,,0,0,,,6.1,7.4,0.004301,0.020886,46726.76829,-93402.9833,607.3132935,4.124882469,-0.405803223
2831,407,ALT600C01,58.2,84.9,アブラチャン,DB,,,0,0,,,6.1,6.8,0.003632,0.021884,46729.81685,-93405.79734,607.3132935,3.994701708,-0.486615499
412,412,ALT600C02,,,シキミ,EB,0,0,1,1,6.9,6.8,,,,,,,,,
413,413,ALT600C02,,,イヌガシ,EB,0,1,1,1,7.6,,,,,,,,,,
414,413,ALT600C02,,,イヌガシ,EB,0,1,1,1,5.3,,,,,,,,,,
415,415,ALT600C02,57.85,75.05,イヌガシ,EB,0,0,0,0,5.6,6.7,6.7,6.7,0.003526,0.009126,46730.61665,-93415.62105,612.2858887,3.527587152,-0.450939941
416,416,ALT600C02,57.95,74.1,イヌガシ,EB,0,0,0,0,6,8.8,10.3,10.8,0.009161,0.01218,46730.82664,-93416.55293,612.2858887,3.470274177,-0.416333008
417,417,ALT600C02,52.1,75.75,ミズキ,DB,0,0,0,0,8.8,12.6,15.8,18.5,0.02688,0.02688,46724.82426,-93415.59563,611.84021,3.675721798,-0.361586914
418,418,ALT600C02,,,イヌガシ,EB,0,1,1,1,5.5,,,,,,,,,,
419,419,ALT600C02,51.25,73,アブラチャン,DB,0,0,1,1,8,8.1,,,,,46724.30039,-93418.42592,611.84021,3.542934353,-0.214597066
420,420,ALT600C02,50.85,72.05,ヤブニッケイ,EB,0,0,0,0,6,8,8.3,8.6,0.005809,0.006425,46724.01378,-93419.41605,615.3421021,3.634514257,-0.176165263
421,421,ALT600C02,,,アオキ,EB,1,1,1,1,5.9,,,,,,,,,,
422,422,ALT600C02,52.8,69.8,イヌガシ,EB,0,0,0,0,7.7,12,15.8,19.4,0.029559,0.029559,46726.2126,-93421.42358,615.5015259,3.584964703,-0.100784302
423,422,ALT600C02,52.8,69.8,イヌガシ,EB,0,0,0,1,6.8,9.5,11.4,,,,46726.2126,-93421.42358,615.5015259,3.584964703,-0.100784302
424,424,ALT600C02,54.6,69.8,アオハダ,DB,0,0,0,0,10.1,11.3,12.3,12.7,0.012668,0.020365,46728.00035,-93421.2139,615.5015259,3.562715076,-0.13079834
425,424,ALT600C02,54.6,69.8,アオハダ,DB,0,0,0,0,5.9,7.5,8.8,9.9,0.007698,0.020365,46728.00035,-93421.2139,615.5015259,3.562715076,-0.13079834
426,426,ALT600C02,,,ヤブニッケイ,EB,0,0,1,1,5.5,6.1,,,,,,,,,
427,427,ALT600C02,58.65,73.3,シラキ,DB,0,0,0,0,16.8,18.1,18.6,18.6,0.027172,0.027172,46731.61506,-93417.26594,612.2858887,3.553742735,-0.405700684
428,428,ALT600C02,58.9,72.95,ケヤキ,DB,0,0,0,0,40.4,42,45,46.3,0.168365,0.168365,46731.90413,-93417.58444,612.2858887,3.532296804,-0.418212891
2174,420,ALT600C02,50.85,72.05,ヤブニッケイ,EB,0,0,1,1,5.3,7.2,,,,,46724.01378,-93419.41605,615.3421021,3.634514257,-0.176165263
2239,419,ALT600C02,51.25,72.8,アブラチャン,DB,,0,1,1,,6.2,,,,,46724.32369,-93418.62456,611.84021,3.542934353,-0.214597066
2348,2348,ALT600C02,54.3,74.05,イヌガシ,EB,,0,0,0,,5.9,5.9,5.9,0.002734,0.002734,46727.20731,-93417.02778,611.9385986,3.605071182,-0.38013805
2609,416,ALT600C02,57.95,74.1,イヌガシ,EB,,0,0,0,,5.4,6.2,6.2,0.003019,0.01218,46730.82664,-93416.55293,612.2858887,3.470274177,-0.416333008
2610,415,ALT600C02,57.85,75.05,イヌガシ,EB,,0,0,0,,4.8,5,5,0.001963,0.009126,46730.61665,-93415.62105,612.2858887,3.527587152,-0.450939941
2611,419,ALT600C02,51.25,72.8,アブラチャン,DB,,0,0,0,,5.1,5.7,6.1,0.002922,0.005129,46724.32369,-93418.62456,611.84021,3.542934353,-0.214597066
2612,419,ALT600C02,51.25,73,アブラチャン,DB,,0,0,0,,5.1,5.2,5.3,0.002206,0.005129,46724.30039,-93418.42592,611.84021,3.542934353,-0.214597066
2832,2832,ALT600C02,52.65,74.65,イヌガシ,EB,,,0,0,,,5.3,5.7,0.002552,0.006535,46725.49865,-93416.62407,611.9385986,3.501239815,-0.351987305
429,429,ALT600C02,58.65,65.85,シキミ,EB,0,0,0,0,12.1,12.6,13,13.4,0.014103,0.014103,46732.4829,-93424.66523,619.2211304,3.208712599,-0.059968262
430,430,ALT600C02,,,シロダモ,EB,0,1,1,1,7.2,,,,,,,,,,
431,431,ALT600C02,54.8,66.95,イヌガシ,EB,0,0,0,0,5,6.7,7.8,8,0.005027,0.005027,46728.53098,-93424.0212,615.5015259,3.54394804,-0.016184082
432,432,ALT600C02,53.2,66.95,シキミ,EB,0,0,0,0,6.5,7.5,8.5,8.6,0.005809,0.005809,46726.94187,-93424.20758,615.5015259,3.461191053,0.000410156
433,433,ALT600C02,51.4,66.15,シキミ,EB,0,0,0,0,6.6,7.8,8.8,9.1,0.006504,0.006504,46725.24732,-93425.21181,619.5009155,3.454191446,0.098609924
434,434,ALT600C02,,,オオモミジ,DB,0,1,1,1,7.9,,,,,,,,,,
435,435,ALT600C02,55.1,63.6,オオモミジ,DB,0,0,0,0,8.4,8.5,8.7,9.2,0.006648,0.006648,46729.21917,-93427.31344,619.5009155,3.167858628,0.14339447
436,436,ALT600C02,55.35,62.35,アカガシ,EB,0,0,0,0,8.1,9.1,10.9,11.8,0.010936,0.010936,46729.61308,-93428.52581,619.5009155,3.192877788,0.160302204
437,437,ALT600C02,,,アオキ,EB,0,1,1,1,5.3,,,,,,,,,,
438,438,ALT600C02,56.55,64.4,オオモミジ,DB,0,0,0,0,21.7,23.3,24.3,24.9,0.048695,0.048695,46730.56611,-93426.34998,619.2211304,3.145713437,0.084633789
439,439,ALT600C02,53.4,60.4,アオハダ,DB,0,0,0,0,7.9,8,8,7.9,0.004902,0.00581,46727.90351,-93430.68969,623.2619019,3.362260108,0.31212616
440,440,ALT600C02,56.35,60.9,アカガシ,EB,0,0,0,0,16.6,18.9,20.5,21.2,0.035299,0.035714,46730.77518,-93429.84945,623.1765137,3.154168022,0.207618713
2237,2237,ALT600C02,,,アオキ,EB,,0,1,1,,5.2,,,,,,,,,
2238,2238,ALT600C02,53.6,65.4,イヌガシ,EB,,0,0,0,,7.1,8.3,8.8,0.006082,0.006082,46727.51971,-93425.70043,619.5009155,3.353722254,0.098101298
2286,2286,ALT600C02,55.65,66.95,イヌガシ,EB,,0,0,0,,6,6.7,7,0.003848,0.004704,46729.37519,-93423.92218,615.5015259,3.485997666,-0.032104492
2613,2613,ALT600C02,51.6,63.35,アカガシ,EB,,0,0,0,,5.6,7.4,8.3,0.005411,0.005411,46725.77212,-93427.96945,619.5009155,3.345062962,0.249768066
441,441,ALT600C03,58.45,59.75,イロハモミジ,DB,0,0,0,0,17.3,17.8,18.3,19,0.028353,0.028353,46732.99485,-93430.74699,623.1765137,2.895851138,0.188163757
442,442,ALT600C03,58.2,57.9,アカガシ,EB,0,0,0,1,5,5.2,5.3,,,,46732.96206,-93432.61352,623.1765137,2.993347602,0.246497745
443,443,ALT600C03,,,アカガシ,EB,0,0,0,1,11.6,11.7,11.6,,,,,,,,
444,444,ALT600C03,58.8,56.45,アカガシ,EB,0,0,1,1,10.5,10.8,,,,,46733.72688,-93433.98376,623.1765137,3.002173143,0.292363485
445,445,ALT600C03,55.6,59.2,アカガシ,EB,0,0,0,0,11.4,11.7,11.6,11.8,0.010936,0.010936,46730.22832,-93431.62524,623.2619019,3.198041093,0.304360352
446,446,ALT600C03,,,シキミ,EB,0,1,1,1,6.3,,,,,,,,,,
447,447,ALT600C03,51.5,57.35,イヌガシ,EB,0,0,0,0,12.2,13.1,13.6,13.8,0.014957,0.017637,46726.37174,-93433.94025,623.2619019,3.743631249,0.370061701
448,448,ALT600C03,51.75,55.55,アカガシ,EB,0,0,0,0,12.3,14.5,16,17.8,0.024885,0.024885,46726.82972,-93435.69888,625.8457031,3.858667331,0.396452637
449,449,ALT600C03,52.05,55.5,ブナ,DB,0,0,0,0,18.9,19.3,19.7,20.6,0.033329,0.033329,46727.1335,-93435.71359,625.8457031,3.858667331,0.396452637
450,450,ALT600C03,54.2,54.95,イヌシデ,DB,0,0,0,0,25.2,26,26.3,26.7,0.05599,0.05599,46729.33293,-93436.00939,625.8457031,3.801079974,0.389053345
451,451,ALT600C03,,,ブナ,DB,0,1,1,1,9.4,9.5,,,,,,,,,
452,452,ALT600C03,53.95,58.1,ヒメシャラ,DB,0,0,0,1,36.5,36.9,36.9,,,,46728.71769,-93432.90996,623.2619019,3.356492595,0.387764671
453,453,ALT600C03,55.05,54.8,アカガシ,EB,0,0,0,1,14.8,17,18.4,,,,46730.19462,-93436.05936,625.8457031,3.387143388,0.400060018
454,454,ALT600C03,53.25,51.95,イヌガシ,EB,0,0,0,0,9.4,10.8,11.7,20.7,0.033654,0.035106,46728.73887,-93439.09963,625.8457031,3.966613293,0.483290239
455,455,ALT600C03,57.4,54.9,イヌシデ,DB,0,0,0,0,44.1,45,44.9,45,0.159043,0.159043,46732.51697,-93435.68629,626.4121094,3.072724092,0.325700684
456,456,ALT600C03,57.2,53.75,イヌガシ,EB,0,0,0,0,6,7.4,7.7,7.9,0.004902,0.004902,46732.45229,-93436.85176,626.4121094,3.300740307,0.413388339
457,457,ALT600C03,57.85,53.6,ブナ,DB,0,0,0,0,54.5,55.9,56.8,57.2,0.25697,0.25697,46733.11534,-93436.92502,626.4121094,3.194966448,0.375692616
458,458,ALT600C03,57.65,50.35,オオモミジ,DB,0,0,0,0,12.8,12.9,12.9,13.2,0.013685,0.013685,46733.29529,-93440.17619,626.4121094,3.228911233,0.403083801
459,459,ALT600C03,58.3,50.35,イヌガシ,EB,0,0,0,0,20.1,22.3,23.1,23.5,0.043374,0.045995,46733.94087,-93440.10047,626.4121094,3.126330065,0.402541504
460,460,ALT600D03,60.75,51.4,イヌガシ,EB,0,0,0,0,5.2,6.6,7.1,7.3,0.004185,0.004185,46736.25187,-93438.77222,626.8112793,2.885354762,0.341928711
2614,2614,ALT600C03,53.5,56.25,イヌガシ,EB,,0,0,0,,5.2,5.6,6,0.002827,0.005407,46728.48626,-93434.79979,623.2619019,3.581958303,0.387368164
2833,2833,ALT600C03,53.1,59.3,アカガシ,EB,,,0,0,,,5.7,6.6,0.003421,0.003421,46727.73369,-93431.81715,623.2619019,3.468306876,0.379984538
2834,2834,ALT600C03,54.25,57.7,イヌガシ,EB,,,0,0,,,5.6,5.9,0.002734,0.002734,46729.06225,-93433.27229,623.2619019,3.356492595,0.387764671
461,461,ALT600C03,59,46.2,アカガシ,EB,0,0,0,0,7.9,11.6,13.9,15.3,0.018385,0.018385,46735.11953,-93444.14068,628.0739136,2.895827588,0.456016541
462,462,ALT600C03,58.85,43.55,イヌガシ,EB,0,0,0,0,15.5,19.1,19.5,19.5,0.029865,0.029865,46735.27925,-93446.79011,628.4210205,2.590730612,0.441525777
463,463,ALT600C03,54.15,47.75,アカガシ,EB,0,0,0,0,16.8,22,25.2,28.3,0.062902,0.062902,46730.12199,-93443.1662,626.8044434,3.767348239,0.413151855
464,464,ALT600C03,53.55,46.8,イヌガシ,EB,0,0,0,0,9.4,9.9,10,9.8,0.007543,0.008298,46729.63674,-93444.17963,626.8044434,3.765219348,0.412452698
465,465,ALT600C03,,,アカガシ,EB,0,0,1,1,6.7,6.7,,,,,,,,,
466,466,ALT600C03,50,49.05,オオモミジ,DB,0,0,0,0,10.2,11.5,12.3,12.8,0.012868,0.012868,46725.84881,-93442.35848,626.8044434,4.323197334,0.358083089
467,467,ALT600C03,50.8,40.7,イヌガシ,EB,0,0,0,0,17.3,20.8,22.1,22.9,0.041187,0.041187,46727.61605,-93450.55844,626.5662231,3.742979707,0.336334229
468,468,ALT600C03,53.9,40.45,ウラジロガシ,EB,0,0,0,0,8.6,13.7,15.9,17.7,0.024606,0.024606,46730.72407,-93450.44562,628.4210205,3.136735245,0.310798645
469,469,ALT600C03,57.5,49.7,アカガシ,EB,0,0,0,1,6.4,6.4,6.3,,,,46733.22203,-93440.83924,628.0739136,3.157142377,0.397932786
2201,2201,ALT600C03,55.65,44,アカガシ,EB,0,0,0,0,5.3,7.3,7.6,8.1,0.005153,0.005153,46732.04861,-93446.71594,628.4210205,2.769870214,0.45970459
2615,2615,ALT600C04,55.4,39.35,イロハモミジ,DB,,0,0,0,,5.1,5.4,6,0.002827,0.002827,46732.34199,-93451.3634,628.4210205,2.505559859,0.428049723
470,470,ALT600C04,59.05,37.35,イヌガシ,EB,0,0,0,0,17.4,20.3,21.1,21.6,0.036644,0.040065,46736.20012,-93452.9246,629.3137817,1.871542769,0.361907959
471,471,ALT600C04,58.05,35.55,ヤブニッケイ,EB,0,1,1,1,5.3,,,,,,46735.41661,-93454.82884,628.2990112,2.044869048,0.363806152
472,472,ALT600C04,56.75,35.4,アカガシ,EB,0,0,0,0,7,9.5,9.8,10.1,0.008012,0.008012,46734.14293,-93455.12925,628.2990112,2.226612649,0.360215621
473,473,ALT600C04,55.4,34.75,イヌガシ,EB,0,0,0,0,7.6,9.2,9.4,9.7,0.00739,0.008524,46732.87784,-93455.93209,628.2990112,2.121471983,0.370724996
474,474,ALT600C04,51.85,37.3,シキミ,EB,0,0,0,0,5.2,6.2,6.2,6.2,0.003019,0.003019,46729.05496,-93453.81298,626.2255249,3.361828775,0.288290273
475,475,ALT600C04,,,アオキ,EB,0,1,1,1,4.7,,,,,,,,,,
476,476,ALT600C04,52.45,32.65,イヌガシ,EB,0,0,0,0,7.3,8,8.1,8.3,0.005411,0.008053,46730.19255,-93458.36143,626.291626,2.685136561,0.289756775
477,477,ALT600C04,53.05,31.2,アカガシ,EB,0,0,0,0,78,81.6,83.6,84.3,0.558142,0.563295,46730.95738,-93459.73167,627.8150635,2.41994927,0.344113668
2175,2175,ALT600C04,,,アオキ,EB,0,0,1,1,4.9,4.6,,,,,,,,,
2288,477,ALT600C04,53.05,31.2,アカガシ,EB,,0,0,0,,7.7,8,8.1,0.005153,0.563295,46730.95738,-93459.73167,627.8150635,2.41994927,0.344113668
2289,477,ALT600C04,53.05,31.2,アカガシ,EB,,0,1,1,,5.5,,,,,46730.95738,-93459.73167,627.8150635,2.41994927,0.344113668
2290,471,ALT600C04,58.05,35.55,ヤブニッケイ,EB,,0,0,0,,5.8,6.4,6.8,0.003632,0.00689,46735.41661,-93454.82884,628.2990112,2.044869048,0.363806152
2291,470,ALT600C04,59.05,37.35,イヌガシ,EB,,0,0,0,,6.5,6.6,6.6,0.003421,0.040065,46736.20012,-93452.9246,629.3137817,1.871542769,0.361907959
2616,476,ALT600C04,52.45,32.65,イヌガシ,EB,,0,0,0,,5.1,5.4,5.8,0.002642,0.008053,46730.19255,-93458.36143,626.291626,2.685136561,0.289756775
2617,2617,ALT600C04,51.1,37.5,イヌガシ,EB,,0,0,0,,4.9,5,5.1,0.002043,0.002043,46728.28677,-93453.70171,626.2255249,3.468662632,0.288995916
478,478,ALT600C04,57.2,29.6,オオモミジ,DB,0,0,0,0,36.8,37.4,37.6,38.1,0.114009,0.114009,46735.2655,-93460.83734,627.8150635,1.642481218,0.336362305
479,479,ALT600C04,56.5,27.9,イヌガシ,EB,0,0,0,0,7.8,9,9.5,9.9,0.007698,0.016661,46734.7683,-93462.60731,626.7104492,1.456405564,0.37476382
480,479,ALT600C04,56.5,27.9,イヌガシ,EB,0,0,0,0,5.7,6.5,6.8,7.3,0.004185,0.016661,46734.7683,-93462.60731,626.7104492,1.456405564,0.37476382
481,479,ALT600C04,56.5,27.9,イヌガシ,EB,0,0,0,0,6.3,7.1,7.4,7.8,0.004778,0.016661,46734.7683,-93462.60731,626.7104492,1.456405564,0.37476382
482,482,ALT600C04,57.75,26.6,アカガシ,EB,0,0,0,0,20.3,20.4,20.4,20.6,0.033329,0.033329,46736.16123,-93463.75285,627.2684326,1.386590121,0.343210856
