STEM_ID,IND_ID,MESH,X,Y,SP,LT,LD05,LD15,LD20,LD24,DBH05,DBH15,DBH20,DBH24,BA24,TBA24,X_modified,Y_modified,ALT,slope,TPI
1239,1239,ALT800D03,28,45.65,アカガシ,EB,0,0,0,0,19.8,25.8,28.5,29.8,0.069746,0.069746,47473.84595,-92612.12435,754.9466553,2.226258386,0.135940552
1240,1240,ALT800D03,25.65,43.55,アカガシ,EB,0,0,0,0,5.5,6.7,7,7.3,0.004185,0.004185,47471.05014,-92613.57898,754.2199097,2.35931276,0.176292783
1241,1242,ALT800D03,,,リョウブ,DB,0,1,1,1,7.4,,,,,,,,,,
1242,1242,ALT800D03,,,リョウブ,DB,0,1,1,1,15,,,,,,,,,,
1243,1243,ALT800D03,23.85,40.5,シキミ,EB,0,0,0,0,8.8,9.7,10.4,11.5,0.010387,0.010387,47468.5527,-92616.09002,754.2199097,2.511050084,0.167129517
1244,1244,ALT800D03,,,シキミ,EB,0,1,1,1,11.4,,,,,,,,,,
1245,1245,ALT800D03,23.65,43.8,アカガシ,EB,0,0,0,0,25.4,34.1,37.3,39.5,0.122542,0.122542,47469.17382,-92612.84283,754.2199097,2.422313008,0.182273865
1246,1246,ALT800D03,,,シキミ,EB,0,0,1,1,20,19.3,,,,,,,,,
1247,1247,ALT800D03,27.05,46.65,マメザクラ,DB,0,0,0,0,5.3,5.5,5.7,6,0.002827,0.002827,47473.17232,-92610.92072,754.2199097,2.045975227,0.133321126
1248,1248,ALT800D03,,,ミズキ,DB,0,1,1,1,13.8,,,,,,,,,,
1249,1249,ALT800D03,,,シキミ,EB,0,1,1,1,15.6,,,,,,,,,,
1250,1250,ALT800D03,,,シキミ,EB,0,1,1,1,12.4,,,,,,,,,,
1549,1549,ALT800D03,21.1,41.7,シキミ,EB,,0,0,0,,5.5,5.3,5.4,0.00229,0.00229,47466.18421,-92614.24808,753.4755859,2.727361657,0.243960294
1550,1550,ALT800D03,23.25,41.45,シキミ,EB,,0,1,1,,5.1,,,,,47468.20588,-92615.02127,754.2199097,2.596801873,0.209645589
1655,1655,ALT800D03,24.45,40.9,シキミ,EB,,0,0,0,,4.9,5,5.1,0.002043,0.002043,47469.2329,-92615.85057,754.2199097,2.407097911,0.120236604
1251,1253,ALT800D03,,,カジカエデ,DB,0,0,1,1,18.5,18.7,,,,,,,,,
1252,1253,ALT800D03,,,カジカエデ,DB,0,0,1,1,8.5,8.6,,,,,,,,,
1253,1253,ALT800D03,,,カジカエデ,DB,0,1,1,1,22.4,,,,,,,,,,
1254,1254,ALT800D03,24.7,50.5,マメザクラ,DB,0,0,0,0,6.7,7,7.3,7.7,0.004657,0.004657,47471.84584,-92606.60963,752.7409058,2.081302684,0.142907184
1255,1255,ALT800D03,22.05,52.85,シラキ,DB,0,0,1,0,5,5,,5,0.001963,0.001963,47469.85824,-92603.678,751.1517334,2.303307262,0.10006159
1256,1256,ALT800D03,27.1,57.15,ブナ,DB,0,0,0,0,38.4,43.6,45.6,46.9,0.172757,0.172757,47475.81371,-92600.75826,752.4112549,2.591770689,0.131914775
1257,1257,ALT800D03,28.55,57.45,アカガシ,EB,0,0,0,0,12.1,15,16.6,18.3,0.026302,0.026302,47477.29289,-92600.82563,752.4112549,2.591770689,0.131914775
1258,1258,ALT800D04,29,60.6,アカガシ,EB,0,0,0,0,8.7,9.3,9.5,9.6,0.007238,0.007238,47478.50684,-92597.88431,751.2211914,2.668068705,0.252426758
1259,1259,ALT800D03,,,シキミ,EB,0,1,1,1,13.1,,,,,,,,,,
1260,1260,ALT800D04,25.2,60.7,アカガシ,EB,0,0,0,0,7.8,9,9.4,9.8,0.007543,0.007543,47474.84922,-92596.84901,751.2211914,2.631795491,0.225476583
1261,1261,ALT800D04,24,60.2,オオモミジ,DB,0,0,0,0,15.9,19.4,19.7,16.1,0.020358,0.020358,47473.56291,-92597.03719,749.5855103,2.549679538,0.2138085
1262,1262,ALT800D03,21.25,57.15,アオハダ,DB,0,0,1,0,11.6,11.7,,11.6,0.010568,0.014956,47470.14489,-92599.31362,749.5855103,2.479006855,0.160334473
1263,1263,ALT800D03,,,イヌツゲ,EB,0,0,1,1,5.9,5.9,,,,,,,,,
1570,1570,ALT800D03,27.65,53.1,シキミ,EB,,0,0,0,,,6.5,7.2,0.004072,0.004072,47475.34654,-92604.81865,752.4112549,2.327044907,0.11953125
1656,1262,ALT800D03,21.25,57.15,アオハダ,DB,,2,2,0,,4.9,,5.3,0.002206,0.014956,47470.14489,-92599.31362,749.5855103,2.479006855,0.160334473
1264,1264,ALT800D04,29.8,63.9,シキミ,EB,0,0,0,0,9.7,9.8,9.8,9.7,0.00739,0.00739,47480.09698,-92594.88407,753.0359497,4.076974965,0.28266177
1265,1265,ALT800D04,,,シキミ,EB,0,1,1,1,8.4,,,,,,,,,,
1266,1266,ALT800D04,22.3,64.1,ヒメシャラ,DB,0,0,0,0,18.7,19,19.3,19.8,0.030791,0.030791,47472.87866,-92592.83816,747.9478149,4.547566376,0.225610352
1267,1267,ALT800D04,20.2,67.05,アカガシ,EB,0,0,0,0,14.6,17.6,19.2,21,0.034636,0.036226,47471.57219,-92589.46094,747.9478149,4.461128936,0.040371094
1268,1268,ALT800D04,24,67.2,ブナ,DB,0,0,0,0,98.5,101.6,101.8,103.5,0.841338,0.841338,47475.29154,-92590.25399,749.802124,4.946807423,0.187831713
1269,1269,ALT800D04,24.7,67.4,シキミ,EB,0,0,0,0,11,11.2,11.4,12,0.01131,0.01131,47476.01925,-92590.23304,749.802124,5.37218938,0.2037913
1270,1270,ALT800D04,27.35,66.65,シキミ,EB,0,0,0,1,12.3,12.4,12.3,,,,47478.40197,-92591.61422,749.802124,5.153769843,0.280807495
1271,1271,ALT800D04,,,ブナ,DB,0,0,1,1,12.6,12.6,,,,,,,,,
1272,1272,ALT800D04,,,シキミ,EB,1,1,1,1,9.6,,,,,,,,,,
1273,1275,ALT800D04,29.6,71.7,アカガシ,EB,0,0,0,0,6,7.8,8.3,9.1,0.006504,0.027268,47481.82937,-92587.27626,749.0969238,5.678979506,-0.052675994
1274,1275,ALT800D04,29.6,71.7,アカガシ,EB,0,0,0,0,6.9,8,8.2,8.4,0.005542,0.027268,47481.82937,-92587.27626,749.0969238,5.678979506,-0.052675994
1275,1275,ALT800D04,28.9,70.3,アカガシ,EB,0,0,0,0,8.3,10.3,11.5,12.5,0.012272,0.027268,47480.80532,-92588.46004,749.0969238,5.352101226,-0.052102051
1276,1276,ALT800D04,26.1,70.3,ヒメシャラ,DB,0,0,0,0,10.7,12.3,13.2,14.1,0.015615,0.015615,47478.09204,-92587.76858,747.1848145,5.7883644,0.027715268
1277,1277,ALT800D04,,,エゴノキ,DB,0,1,1,1,24.3,,,,,,,,,,
1278,1278,ALT800D04,,,アオハダ,DB,0,1,1,1,10.1,,,,,,,,,,
1279,1279,ALT800D04,,,シラキ,DB,0,1,1,1,10.6,,,,,,,,,,
1280,1280,ALT800D04,26.95,75.2,ブナ,DB,0,0,0,0,7.3,6.8,7.1,7.3,0.004185,0.004185,47480.12575,-92583.23025,743.7296143,6.844084273,-0.231283437
1281,1281,ALT800D04,29.8,74.45,イヌシデ,DB,0,0,0,0,25.8,26.9,27.2,27.6,0.059828,0.060489,47482.70228,-92584.66082,749.0969238,6.394847331,-0.125039806
1282,1282,ALT800D04,26.85,78.95,イヌシデ,DB,0,0,0,0,23.2,24.6,26.2,28,0.061575,0.061575,47480.9549,-92579.57169,743.7296143,7.608161059,-0.272427646
1330,1330,ALT800D04,27.85,71.05,アカガシ,EB,0,0,0,0,5.9,7.3,8.1,8.7,0.005945,0.007139,47479.97305,-92587.47397,749.0969238,5.7331068,-0.051797618
1331,1331,ALT800D04,29.45,78.8,アブラチャン,DB,0,0,0,0,5.2,5.7,5.7,5.6,0.002463,0.003883,47483.43734,-92580.35911,743.7296143,7.334516833,-0.251925151
1657,1275,ALT800D04,29.6,71.7,アカガシ,EB,,0,0,0,,4.9,5.1,5.4,0.00229,0.027268,47481.82937,-92587.27626,749.0969238,5.678979506,-0.052675994
1283,1283,ALT800D05,29.4,89.9,ヤマグワ,DB,0,0,0,0,14.3,16.9,17.6,18.2,0.026016,0.026016,47486.13,-92569.59054,738.831604,6.030325974,-0.500418923
1284,1284,ALT800D05,21.7,88.2,シラキ,DB,0,0,0,1,15.9,16.3,16.5,,,,47478.24866,-92569.3364,737.239563,6.47788718,-0.541463216
1285,1285,ALT800D05,,,アブラチャン,DB,0,1,1,1,5.3,,,,,,,,,,
1587,1587,ALT800D05,21.05,80.5,イヌシデ,DB,,0,0,0,,7.1,8.5,9.3,0.006793,0.00805,47475.7173,-92576.63741,736.732666,7.118376204,-0.31683627
1286,1287,ALT800D05,,,マメザクラ,DB,0,1,1,1,6.5,,,,,,,,,,
1287,1287,ALT800D05,,,マメザクラ,DB,0,0,1,1,10.8,11.1,,,,,,,,,
1288,1287,ALT800D05,,,マメザクラ,DB,0,0,1,1,6.6,6.4,,,,,,,,,
1289,1289,ALT800D05,,,ヤブムラサキ,DB,0,1,1,1,4.8,,,,,,,,,,
1290,1294,ALT800D05,26.35,99.4,アブラチャン,DB,0,0,0,0,6.3,6.6,6.6,6.7,0.003526,0.02222,47485.52046,-92559.63158,739.6117554,3.232129925,-0.110183716
1291,1294,ALT800D05,26.35,99.4,アブラチャン,DB,0,0,0,0,5.5,5.9,6.2,6.3,0.003117,0.02222,47485.52046,-92559.63158,739.6117554,3.232129925,-0.110183716
1292,1294,ALT800D05,26.35,99.4,アブラチャン,DB,0,0,0,0,7.4,7.9,7.9,8.1,0.005153,0.02222,47485.52046,-92559.63158,739.6117554,3.232129925,-0.110183716
1293,1294,ALT800D05,26.35,99.4,アブラチャン,DB,0,0,1,1,5.7,5.9,,,,,47485.52046,-92559.63158,739.6117554,3.232129925,-0.110183716
1294,1294,ALT800D05,26.35,99.4,アブラチャン,DB,0,0,0,1,9.3,9.5,9.5,,,,47485.52046,-92559.63158,739.6117554,3.232129925,-0.110183716
1295,1295,ALT800D05,23.4,98.9,ヒメシャラ,DB,0,0,0,0,24.6,25.1,25.2,25.3,0.050273,0.050273,47482.53835,-92559.3876,738.6160889,3.328048346,-0.072445956
1296,1298,ALT800D05,22.75,99.5,アブラチャン,DB,0,0,0,0,6.7,7.5,7.8,7.7,0.004657,0.013247,47482.05665,-92558.64567,738.6160889,3.119291057,-0.031183416
1297,1298,ALT800D05,22.75,99.5,アブラチャン,DB,0,1,1,1,7.1,,,,,,47482.05665,-92558.64567,738.6160889,3.119291057,-0.031183416
1298,1298,ALT800D05,22.75,99.5,アブラチャン,DB,0,0,1,1,12.6,9.7,,,,,47482.05665,-92558.64567,738.6160889,3.119291057,-0.031183416
1332,1332,ALT800D05,,,マメザクラ,DB,0,0,0,1,11.5,11.7,11.7,,,,,,,,
1333,1332,ALT800D05,,,マメザクラ,DB,0,0,0,1,8.1,8.2,8.2,,,,,,,,
1658,1298,ALT800D05,22.45,90,アブラチャン,DB,,0,0,1,,8.5,6.8,,,,47479.41994,-92567.77736,738.1276245,5.253519061,-0.524759928
1659,1659,ALT800D05,25.65,97.65,アブラチャン,DB,,0,0,0,,4.8,5,4.9,0.001886,0.002266,47484.40998,-92561.15452,738.6160889,3.390330005,-0.295763652
1299,1299,ALT800D06,29.7,100.6,ベニドウダンツツジ,DB,0,0,0,0,5.7,6.3,6.6,6.8,0.003632,0.003632,47489.06304,-92559.29602,739.6117554,2.985000828,-0.195307414
1300,1300,ALT800D06,29.4,103.45,シラキ,DB,0,0,0,0,8.7,9.8,10.7,11.1,0.009677,0.009677,47489.47613,-92556.4602,740.0686035,2.475992445,-0.144721985
1301,1301,ALT800D06,26.55,100.9,シラキ,DB,0,0,0,0,5.9,6.4,6.8,6.9,0.003739,0.003739,47486.08468,-92558.22742,739.6117554,2.982126614,-0.116546631
1302,1302,ALT800D06,26.4,100.9,オオモミジ,DB,0,0,0,0,21,22.6,23.5,23.9,0.044863,0.044863,47485.93933,-92558.19038,739.6117554,2.982126614,-0.116546631
1303,1303,ALT800D06,24.65,102.35,オオモミジ,DB,0,0,0,0,45.4,50,50.4,48.2,0.182467,0.182467,47484.6016,-92556.35313,740.0686035,2.539294524,-0.036458333
1304,1304,ALT800D06,23.45,100.9,オオモミジ,DB,0,0,0,0,9.7,9.6,9.6,9.6,0.007238,0.007238,47483.08069,-92557.46189,738.6160889,3.068326215,-0.024453868
1305,1305,ALT800D06,23.05,104.1,シラキ,DB,0,0,0,0,5.8,6.7,7.5,7.5,0.004418,0.004418,47483.48331,-92554.26222,739.2007446,1.587143375,0.011154175
1306,1306,ALT800D06,22.85,104.35,タンナサワフタギ,DB,0,0,0,0,6.6,6.8,7,7,0.003848,0.003848,47483.35124,-92553.97057,739.2007446,1.587143375,0.011154175
1307,1307,ALT800D06,21.1,108.25,タンナサワフタギ,DB,0,0,0,0,6,6,6,6.1,0.002922,0.002922,47482.61854,-92549.7592,740.1761475,1.70003576,0.066891757
1308,1308,ALT800D06,22.25,108.55,タンナサワフタギ,DB,0,0,0,0,8.1,8.3,8.6,8.9,0.006221,0.006221,47483.807,-92549.75248,740.1761475,1.656018114,0.054097493
1309,1309,ALT800D06,,,タンナサワフタギ,DB,1,1,1,1,6.3,,,,,,,,,,
1310,1310,ALT800D06,27.8,107.6,シラキ,DB,0,0,0,0,7.5,8.6,9.3,9.5,0.007088,0.007088,47488.95052,-92552.04361,740.0686035,1.764394083,-0.015612284
1691,1691,ALT800D06,21.85,109.4,イヌガヤ,EC,,0,0,0,,5.2,5.2,5.1,0.002043,0.002951,47483.6293,-92548.83003,740.1761475,1.649500302,0.061487834
1481,1481,ALT800E01,,,シキミ,EB,0,0,1,1,12.5,13.1,,,,,,,,,
1482,1482,ALT800E01,19.1,7.9,シキミ,EB,0,0,0,0,12,12.1,12.1,12.1,0.011499,0.011499,47455.89934,-92646.50736,753.119751,3.954288601,0.353563392
1483,1484,ALT800E01,17.95,5.95,シキミ,EB,0,0,0,0,10.7,10.8,10.9,11,0.009503,0.030886,47454.30341,-92648.11298,753.119751,4.330175413,0.290372213
1484,1484,ALT800E01,17.95,5.95,シキミ,EB,0,0,0,0,16.2,16.4,16.6,16.5,0.021382,0.030886,47454.30341,-92648.11298,753.119751,4.330175413,0.290372213
1485,1485,ALT800E01,19.5,5.65,アカガシ,EB,0,0,0,0,20.1,23.6,25,25.7,0.051875,0.051875,47455.73132,-92648.78646,751.6576538,4.286789053,0.276123047
1486,1486,ALT800E01,11.6,1.55,オオモミジ,DB,0,0,0,0,42.6,45.7,46.2,46.9,0.172757,0.172757,47447.0635,-92650.80859,750.3283081,4.500089558,0.141159668
1487,1487,ALT800E01,10.9,4.95,シキミ,EB,0,0,0,0,6.3,6.7,7.1,7.3,0.004185,0.004185,47447.2248,-92647.34103,751.9004517,4.767384602,0.430730184
1488,1488,ALT800E01,10.1,3.4,シキミ,EB,0,0,0,0,8.2,8.4,8.8,9.1,0.006504,0.006504,47446.06681,-92648.64547,750.2619629,4.572602301,0.249384562
1489,1489,ALT800E01,13.35,6.7,アカガシ,EB,0,0,0,0,19.3,21.2,21.7,21.9,0.037668,0.037668,47450.03108,-92646.25025,751.9004517,4.512136279,0.434850519
1490,1490,ALT800E01,13.65,6.55,シキミ,EB,0,0,0,0,6.9,7,7,7.1,0.003959,0.003959,47450.28475,-92646.46969,751.9004517,4.512136279,0.434850519
1667,1667,ALT800E01,15.6,6.4,ヤブニッケイ,EB,,0,0,0,,5,5.8,6.1,0.002922,0.002922,47452.13731,-92647.09659,753.119751,4.355268387,0.385471191
959,959,ALT800E01,18.65,11.95,ブナ,DB,0,0,0,0,29,33.1,35.8,37.4,0.109858,0.109858,47456.46341,-92642.47167,752.7970581,3.254647533,0.252352201
960,960,ALT800E01,16.75,11.2,シキミ,EB,0,0,0,0,8.6,8.8,8.8,8.8,0.006082,0.006082,47454.43704,-92642.72924,752.7970581,3.426810934,0.283154806
961,961,ALT800E01,,,シキミ,EB,1,1,1,1,5.1,,,,,,,,,,
962,962,ALT800E01,16.65,12.55,アカガシ,EB,0,0,0,0,32.7,36.4,39,40.9,0.131382,0.131382,47454.67352,-92641.39636,752.7970581,3.13349398,0.280808882
963,963,ALT800E01,15.7,13.05,イヌシデ,DB,0,0,0,0,25.4,25.7,25.9,25.9,0.052685,0.052685,47453.87641,-92640.67724,752.7970581,3.216012579,0.30131392
964,964,ALT800E01,15.5,13.75,シキミ,EB,0,0,0,0,12.6,12.9,13.3,13.3,0.013893,0.013893,47453.85547,-92639.94953,752.7970581,3.126840064,0.25690807
965,965,ALT800E01,11.95,14.6,アカガシ,EB,0,0,0,0,13.4,16.6,17.8,19,0.028353,0.028353,47450.62532,-92638.2492,751.5808105,3.223124902,0.246030061
966,966,ALT800E01,12.25,16.9,オオモミジ,DB,0,0,0,0,36.2,37.2,37.7,38.2,0.114608,0.114608,47451.48401,-92636.09451,749.9393921,3.399097074,0.113657227
967,967,ALT800E01,15.4,19.8,シラキ,DB,0,0,0,0,7.8,8,8.1,8.1,0.005153,0.005153,47455.2526,-92634.06221,751.2435303,3.442701613,0.062413996
968,968,ALT800E01,,,イヌガヤ,EC,0,1,1,1,5.7,,,,,,,,,,
969,969,ALT800E01,17.8,17.65,アカガシ,EB,0,0,0,0,10.8,12.6,12.9,13.7,0.014741,0.015194,47457.04733,-92636.7383,751.2435303,3.243282248,0.099017599
970,970,ALT800E01,17.85,15.5,アカガシ,EB,0,0,0,0,23.6,27,28,28.9,0.065597,0.065597,47456.56485,-92638.83406,752.7970581,3.071406409,0.207658691
971,971,ALT800E01,18.45,15.4,アカガシ,EB,0,0,0,0,7.1,7.3,7.4,7.2,0.004072,0.004072,47457.12157,-92639.07913,752.7970581,3.07899373,0.209409078
1668,1668,ALT800E01,12.75,15.1,アカガシ,EB,,0,0,0,,5.1,5.3,5.7,0.002552,0.004214,47451.52402,-92637.96224,751.5808105,3.336389059,0.211629232
1669,1668,ALT800E01,12.75,15.1,アカガシ,EB,,0,0,0,,4.6,4.7,4.6,0.001662,0.004214,47451.52402,-92637.96224,751.5808105,3.336389059,0.211629232
1749,1749,ALT800E01,14.9,13.15,アカガシ,EB,,,0,0,,,5.6,6.5,0.003318,0.003318,47453.12589,-92640.38278,752.7970581,3.173932208,0.286944071
972,972,ALT800E02,,,シキミ,EB,0,1,1,1,6.3,,,,,,,,,,
973,973,ALT800E02,17.8,23,シキミ,EB,0,0,1,1,6.9,7,,,,,47458.3685,-92631.55399,751.288269,3.543170604,0.022745768
974,974,ALT800E02,,,シキミ,EB,0,0,1,1,5.7,5.8,,,,,,,,,
975,975,ALT800E02,,,ヤマボウシ,DB,0,1,1,1,14.8,,,,,,,,,,
976,976,ALT800E02,,,イヌツゲ,EB,0,1,1,1,6,,,,,,,,,,
1670,1670,ALT800E02,17.1,23.2,アカガシ,EB,,0,0,1,,4.4,4.4,,,,47457.73957,-92631.18732,751.288269,3.659855487,-0.000190735
977,977,ALT800E02,16.4,33.45,カジカエデ,DB,0,0,0,0,29.5,31.5,32.2,33.2,0.08657,0.08657,47459.59246,-92621.08191,752.538269,2.895878556,0.11580658
978,978,ALT800E02,,,ヒメシャラ,DB,0,0,0,1,12.3,12.3,12.3,,,,,,,,
979,979,ALT800E02,13.95,31.2,シラキ,DB,0,0,0,0,5.6,5.9,5.9,5.9,0.002734,0.002734,47456.6627,-92622.65721,749.7307739,3.274679015,0.069985352
980,980,ALT800E02,12.25,36,オオモミジ,DB,0,0,0,0,18.6,20.1,20.8,21.4,0.035968,0.035968,47456.2007,-92617.58606,750.8526001,2.900280688,0.168868355
981,981,ALT800E02,12.85,37.15,シキミ,EB,0,0,0,1,9.9,10.3,10.2,,,,47457.06611,-92616.61984,750.8526001,2.821375566,0.231691996
982,982,ALT800E02,,,シラキ,DB,0,1,1,1,7.8,,,,,,,,,,
983,983,ALT800E02,,,イヌツゲ,EB,1,1,1,1,7.5,,,,,,,,,,
984,984,ALT800E02,,,マメザクラ,DB,0,1,1,1,8.3,,,,,,,,,,
985,985,ALT800E02,,,イヌツゲ,EB,0,0,1,1,14.5,14.6,,,,,,,,,
986,986,ALT800E02,17.35,38,シキミ,EB,0,0,0,0,8.4,8.8,9.1,9.3,0.006793,0.006793,47461.63664,-92616.90743,752.538269,2.797924654,0.167299805
987,987,ALT800E02,,,イヌツゲ,EB,0,1,1,1,8.1,,,,,,,,,,
988,988,ALT800E02,16.7,36.25,イヌツゲ,EB,0,0,0,0,5.5,5.5,5.6,5.6,0.002463,0.002463,47460.57462,-92618.44272,752.538269,2.925754615,0.160541881
989,989,ALT800E02,19.2,34.85,アカガシ,EB,0,0,0,0,29.6,34.2,36.5,38.5,0.116416,0.116416,47462.65146,-92620.41673,752.538269,2.88411088,0.12693278
990,990,ALT800E03,18.25,42.7,シキミ,EB,0,0,0,0,12.2,12.6,12.8,13,0.013273,0.013273,47463.66942,-92612.57525,753.4755859,2.624355716,0.242736816
991,991,ALT800E03,16.55,40.85,クマシデ,DB,0,0,0,1,35.9,36.2,36.3,,,,47461.56522,-92613.94814,752.3595581,2.779497904,0.259409587
992,992,ALT800E03,16,41.2,アカガシ,EB,0,0,0,0,23.4,25.5,27.2,28.9,0.065597,0.065597,47461.11868,-92613.47316,752.3595581,2.77589989,0.267291525
993,993,ALT800E03,16,41.9,ヒメシャラ,DB,0,0,0,0,17.7,19.2,19.7,20.2,0.032047,0.032047,47461.29155,-92612.79484,752.3595581,2.677049033,0.276014848
994,994,ALT800E03,12.95,42.75,アカガシ,EB,0,0,0,0,20.8,24.4,25.8,27.5,0.059396,0.059396,47458.54591,-92611.21798,752.3595581,2.613801613,0.290552775
995,995,ALT800E03,,,シキミ,EB,1,1,1,1,8.8,,,,,,,,,,
996,996,ALT800E03,12.7,40.5,カジカエデ,DB,0,0,0,0,10.9,10.9,10.8,10.9,0.009331,0.009331,47457.74803,-92613.33656,752.3595581,2.73315753,0.278747559
997,997,ALT800E03,13.3,41.55,アオハダ,DB,0,0,0,0,8.5,8.6,8.8,9.1,0.006504,0.01003,47458.58874,-92612.46724,752.3595581,2.678983683,0.295962247
998,997,ALT800E03,13.3,41.55,アオハダ,DB,0,0,0,0,6.6,6.7,6.7,6.7,0.003526,0.01003,47458.58874,-92612.46724,752.3595581,2.678983683,0.295962247
999,999,ALT800E03,10.1,43.75,イヌツゲ,EB,0,0,0,0,6.4,6.4,6.4,6.4,0.003217,0.003217,47456.03113,-92609.54515,749.7820435,2.058601155,0.37267789
1000,1000,ALT800E03,,,シラキ,DB,1,1,1,1,8.6,,,,,,,,,,
1001,1001,ALT800E03,12.8,45.9,アカガシ,EB,0,0,0,0,25.7,28.8,33.1,33.3,0.087092,0.087092,47459.17844,-92608.12849,751.1817627,2.041933682,0.314267366
1002,1002,ALT800E03,10.6,49.6,シキミ,EB,0,0,0,1,6.4,6.7,6.7,,,,47457.96028,-92603.9998,749.5115356,1.574276087,0.226150513
1003,1003,ALT800E03,13.45,48.55,ヒメシャラ,DB,0,0,0,0,18.4,19,19.3,19.4,0.029559,0.029559,47460.46272,-92605.72108,751.1817627,1.887653253,0.264794922
1004,1004,ALT800E03,14,47.9,シキミ,EB,0,0,0,0,6.3,6.4,6.4,6.7,0.003526,0.003526,47460.83517,-92606.48677,751.1817627,1.862155673,0.2768809
1005,1005,ALT800E03,16.55,47.1,シキミ,EB,0,0,0,1,14.5,14.6,14.6,,,,47463.10864,-92607.89171,752.0567627,1.937721431,0.25092041
1006,1006,ALT800E03,,,リョウブ,DB,1,1,1,1,13.8,,,,,,,,,,
1007,1006,ALT800E03,,,リョウブ,DB,1,1,1,1,8.9,,,,,,,,,,
1008,1008,ALT800E03,19.3,45.05,シキミ,EB,0,0,0,0,18.5,18.9,18.9,19,0.028353,0.028353,47465.26723,-92610.55732,752.0567627,2.400138374,0.208491399
1009,1009,ALT800E03,19.1,49.9,アカガシ,EB,0,0,0,1,56.7,61.6,63,,,,47466.27111,-92605.80815,752.0567627,2.053951964,0.206254883
1010,1010,ALT800E03,19.75,53,アオハダ,DB,0,0,0,0,17.8,17.9,18,18.1,0.02573,0.036888,47467.66652,-92602.96467,750.279541,2.119107706,0.129417419
1011,1010,ALT800E03,19.75,53,アオハダ,DB,0,0,0,0,8.4,8.5,8.7,9.4,0.00694,0.036888,47467.66652,-92602.96467,750.279541,2.119107706,0.129417419
1012,1012,ALT800E03,14.85,51.5,クマシデ,DB,0,0,0,0,24.6,24.9,25,25.2,0.049876,0.049876,47462.54786,-92603.20817,749.5115356,1.718495638,0.177302246
1013,1013,ALT800E03,14.6,51.85,アカガシ,EB,0,0,0,0,22.5,26.1,27.7,29.3,0.067426,0.067426,47462.39203,-92602.80728,749.5115356,1.718495638,0.177302246
1014,1014,ALT800E03,,,シキミ,EB,1,1,1,1,7,,,,,,,,,,
1015,1015,ALT800E03,,,シキミ,EB,1,1,1,1,12.2,,,,,,,,,,
1016,1016,ALT800E03,,,シキミ,EB,0,0,1,1,11.3,11.4,,,,,,,,,
1017,1017,ALT800E03,11.45,54.3,シキミ,EB,0,0,0,0,6.6,6.7,6.7,6.9,0.003739,0.003739,47459.94461,-92599.65527,747.4953613,1.771984394,0.200700026
1018,1018,ALT800E03,,,シキミ,EB,0,0,1,1,5.7,6.1,,,,,,,,,
1019,1019,ALT800E03,14.25,56.75,シラキ,DB,0,0,0,0,6.3,6.6,6.6,6.7,0.003526,0.003526,47463.26291,-92597.9726,748.4058838,1.981226091,0.158300781
1020,1020,ALT800E03,,,シキミ,EB,1,1,1,1,5.2,,,,,,,,,,
1021,1021,ALT800E03,18.2,54.9,アカガシ,EB,0,0,0,0,27.2,30.7,32.8,34,0.090792,0.090792,47466.63372,-92600.74075,750.279541,2.128522212,0.14884617
1022,1022,ALT800E04,,,シラキ,DB,0,1,1,1,12.2,,,,,,,,,,
1023,1023,ALT800E04,11.85,62,オオモミジ,DB,0,0,0,0,10.9,11.2,11.3,11.6,0.010568,0.010568,47462.23371,-92592.29253,745.3547363,2.630019786,0.182480469
1024,1024,ALT800E04,12.9,62.75,アカガシ,EB,0,0,0,0,11.9,15.2,16.8,18.1,0.02573,0.02573,47463.43641,-92591.82505,746.5507813,2.885430301,0.212341309
1025,1025,ALT800E04,12.4,64.3,ブナ,DB,0,0,0,0,42.5,45,46.2,46.9,0.172757,0.172757,47463.33466,-92590.19958,746.5507813,2.89063444,0.197092692
1026,1026,ALT800E04,10.15,64.9,シラキ,DB,0,0,0,0,4.7,4.8,4.9,5.2,0.002124,0.002124,47461.30251,-92589.06253,743.4558716,3.207518682,0.136830648
1027,1027,ALT800E04,,,エゴノキ,DB,0,1,1,1,22.9,,,,,,,,,,
1028,1028,ALT800E04,,,ベニドウダンツツジ,DB,1,1,1,1,17.8,,,,,,,,,,
1029,1029,ALT800E04,11.95,71,ヒメシャラ,DB,0,0,0,0,14.9,15.4,15.7,15.8,0.019607,0.019607,47464.55314,-92583.59596,741.9989014,4.628166171,-0.143824259
1030,1030,ALT800E04,10.2,73.45,アカガシ,EB,0,0,0,0,9.9,9.4,13.5,14.9,0.017437,0.017437,47463.46236,-92580.78968,741.9989014,5.052484805,-0.133633931
1031,1031,ALT800E04,,,ヒメシャラ,DB,0,1,1,1,21.6,,,,,,,,,,
1032,1032,ALT800E04,10.2,76.85,アカガシ,EB,0,0,0,0,15.3,18.9,20.1,21.3,0.035633,0.035633,47464.30198,-92577.49499,737.1251221,5.717171898,-0.20980957
1033,1033,ALT800E04,11.8,79.5,ブナ,DB,0,0,0,0,51.5,52.7,54.4,55.3,0.240182,0.240182,47466.50684,-92575.32217,737.1251221,6.077627001,-0.22313657
