STEM_ID,IND_ID,MESH,X,Y,SP,LT,LD05,LD15,LD20,LD22,DBH05,DBH15,DBH20,DBH22,BA22,TBA22,X_modified,Y_modified,ALT,slope,TPI
682,682,ALT700C03,42.05,43.05,シキミ,EB,0,0,0,0,9.6,10,10,10.1,0.008012,0.008012,47087.74037,-92782.0193,700.2384644,2.299162589,0.197278341
683,683,ALT700C03,44.4,43.8,ブナ,DB,0,0,0,0,48.1,48.9,49.4,49.5,0.192442,0.192442,47090.1846,-92781.68658,700.4805908,2.474339312,0.20561948
684,684,ALT700C03,40.85,45.7,シキミ,EB,0,0,0,0,13.8,15.4,16.1,16.4,0.021124,0.021124,47087.01625,-92779.20182,700.2384644,2.372621072,0.179921468
685,685,ALT700C03,40.7,46.75,イヌシデ,DB,0,0,0,0,59.9,61.1,60.8,61.2,0.294166,0.294166,47087.04991,-92778.1417,697.5878296,2.591037743,0.191434224
686,686,ALT700C03,42.6,46.95,イヌシデ,DB,0,0,0,0,36,36,36,36.2,0.102922,0.102922,47088.95589,-92778.27297,697.151001,2.511655626,0.150858561
687,687,ALT700C03,42.2,46.8,シキミ,EB,0,0,0,0,9.6,10,9.9,10.1,0.008012,0.008012,47088.53599,-92778.3516,697.151001,2.511655626,0.150858561
688,688,ALT700C03,,,シキミ,EB,0,0,1,1,9.5,9.5,,,,,,,,,
689,689,ALT700C03,47,48.4,ヒメシャラ,DB,0,0,0,0,36.4,37.2,38.1,38.5,0.116416,0.116416,47093.54024,-92777.60495,697.151001,2.464289087,0.091812134
690,690,ALT700C03,49.5,46.1,アカガシ,EB,0,0,0,0,48,52.1,54.5,55.3,0.240182,0.240182,47095.60528,-92780.30229,699.8876343,2.623585246,0.176732844
691,691,ALT700C03,49.55,51.7,ブナ,DB,0,0,0,0,59.9,62.7,63.9,64.1,0.322705,0.322705,47096.62203,-92774.79514,696.5908813,2.407845169,0.06477356
692,692,ALT700C03,46.65,51.6,アカガシ,EB,0,0,0,0,14,14.9,15.2,15.2,0.018146,0.021263,47093.74837,-92774.3926,697.151001,2.465211675,0.085413615
693,692,ALT700C03,46.35,51.6,アカガシ,EB,0,0,0,0,5.5,6.4,6.4,6.3,0.003117,0.021263,47093.45288,-92774.34077,697.151001,2.500663419,0.090603027
694,694,ALT700C03,46.15,53.85,アカガシ,EB,0,0,0,0,49,55.5,58.1,58.3,0.266948,0.266948,47093.64462,-92772.09006,693.6876831,2.454319939,0.014892578
695,695,ALT700C03,44.45,51.9,ケヤキ,DB,0,0,0,1,20.6,21.1,21.1,,,,47091.63328,-92773.71702,697.151001,2.633684375,0.12833252
696,696,ALT700C03,,,アカガシ,EB,0,1,1,1,6.7,,,,,,,,,,
697,697,ALT700C03,40.5,50.4,シキミ,EB,0,0,0,0,14,14.4,14.6,14.8,0.017203,0.017203,47087.48353,-92774.51203,697.5878296,2.568571654,0.130261739
698,698,ALT700C03,41.1,53.2,アカガシ,EB,0,0,0,0,9.5,10.1,10.1,10.1,0.008012,0.008012,47088.55826,-92771.8578,693.6876831,2.749297939,0.089820862
699,699,ALT700C03,,,シキミ,EB,0,1,1,1,13.9,,,,,,,,,,
700,700,ALT700C03,49.4,57.25,アカガシ,EB,0,0,0,0,27.9,30.8,31.6,31.7,0.078924,0.080158,47097.43316,-92769.30268,693.4840698,2.223582243,-0.009025242
701,701,ALT700C04,,,シキミ,EB,0,1,1,1,6.7,,,,,,,,,,
702,702,ALT700C04,45.95,61.4,アカガシ,EB,0,0,0,0,5.1,5.2,5.3,5.3,0.002206,0.002206,47094.75203,-92764.61904,690.4197388,2.206418016,-0.044998169
703,703,ALT700C04,45.3,61.1,シキミ,EB,0,0,1,1,15.6,15.7,,,,,47094.05997,-92764.80222,690.4197388,2.37258787,-0.04510498
704,704,ALT700C04,,,シキミ,EB,1,1,1,1,9.4,,,,,,,,,,
705,705,ALT700C04,47.2,63.9,シキミ,EB,0,0,1,1,7.1,8.1,,,,,47096.41515,-92762.37259,687.5206299,1.73411741,-0.087697754
706,706,ALT700C04,46.8,63.65,シラキ,DB,0,0,0,0,22.7,24,24.7,24.9,0.048695,0.048695,47095.97798,-92762.54972,687.5206299,1.73411741,-0.087697754
707,707,ALT700C04,44.15,64.4,アカガシ,EB,0,0,0,0,5.8,7,7.3,7.3,0.004185,0.004185,47093.4974,-92761.35316,687.8731079,2.145380405,-0.07342275
708,708,ALT700C04,43.25,64.4,シラキ,DB,0,0,0,0,17.2,18.6,19.1,19.3,0.029255,0.029255,47092.61094,-92761.19767,687.8731079,2.449323933,-0.06060791
709,709,ALT700C04,,,シキミ,EB,0,1,1,1,17.1,,,,,,,,,,
710,711,ALT700C04,,,アブラチャン,DB,0,0,1,1,6.2,6.3,,,,,,,,,
711,711,ALT700C04,,,アブラチャン,DB,0,1,1,1,8.3,,,,,,,,,,
712,711,ALT700C04,,,アブラチャン,DB,0,1,1,1,7.1,,,,,,,,,,
713,713,ALT700C04,42.1,64.9,シキミ,EB,0,0,0,0,7.1,7.2,7.7,7.3,0.004185,0.004185,47091.56461,-92760.50651,687.8731079,2.449323933,-0.06060791
714,714,ALT700C04,43.85,61,アカガシ,EB,0,0,0,0,5.1,6.1,6.2,6.1,0.002922,0.002922,47092.6145,-92764.65021,690.5177612,2.555753033,-0.021911621
715,715,ALT700C04,,,シキミ,EB,0,1,1,1,7.8,,,,,,,,,,
716,716,ALT700C04,43.25,66,シキミ,EB,0,0,0,0,10.4,11.1,11.2,11.6,0.010568,0.010568,47092.88737,-92759.62173,687.8731079,2.308932321,-0.067097982
717,717,ALT700C04,43.65,66.6,シキミ,EB,0,0,0,0,11.7,12.7,13,13.2,0.013685,0.013685,47093.38501,-92759.09986,687.8731079,2.26762407,-0.069985352
718,718,ALT700C04,41.1,68.7,シキミ,EB,0,0,1,1,9,9.1,,,,,47091.23617,-92756.59088,685.703186,2.718198768,-0.030825297
719,719,ALT700C04,42.7,69.2,シキミ,EB,0,0,0,0,18.3,19,19.2,19.2,0.028953,0.028953,47092.8985,-92756.37483,685.703186,2.462487957,-0.046750488
720,720,ALT700C04,45.4,67.65,アカガシ,EB,0,0,0,0,7.4,9,9.8,9.9,0.007698,0.007698,47095.2901,-92758.368,687.5206299,1.805140264,-0.081569506
721,721,ALT700C04,47.4,67.2,アブラチャン,DB,0,0,1,1,4.9,5,,,,,47097.18228,-92759.15677,687.5206299,1.539841031,-0.089055842
722,722,ALT700C04,,,アブラチャン,DB,0,1,1,1,7.6,,,,,,,,,,
723,723,ALT700C04,49.65,68.75,アブラチャン,DB,0,0,0,0,7.5,9,9.3,9.3,0.006793,0.011535,47099.66624,-92758.01881,686.8560791,1.657804131,-0.059122721
724,723,ALT700C04,49.65,68.75,アブラチャン,DB,0,0,1,1,9,9.3,,,,,47099.66624,-92758.01881,686.8560791,1.657804131,-0.059122721
725,728,ALT700C04,50.3,72.1,アブラチャン,DB,0,0,1,1,10.3,10.6,,,,,47100.88524,-92754.83148,684.1182861,1.718181667,-0.0592386
726,728,ALT700C04,50,72.2,アブラチャン,DB,0,0,1,1,6.7,7.4,,,,,47100.60703,-92754.68115,684.1182861,1.755297387,-0.0615743
727,728,ALT700C04,50.05,72.4,アブラチャン,DB,0,0,1,1,8.3,8.3,,,,,47100.69083,-92754.4928,684.1182861,1.755297387,-0.0615743
728,728,ALT700C04,50.25,72.4,アブラチャン,DB,0,0,1,1,11.6,12,,,,,47100.88782,-92754.52735,684.1182861,1.718181667,-0.0592386
729,728,ALT700C04,50.3,71.9,アブラチャン,DB,0,0,0,1,8.2,9.1,9.1,,,,47100.85069,-92755.02847,684.1182861,1.594569482,-0.061259877
730,728,ALT700C04,50.3,71.9,アブラチャン,DB,0,1,1,1,6.6,,,,,,47100.85069,-92755.02847,684.1182861,1.594569482,-0.061259877
731,731,ALT700C04,,,アブラチャン,DB,0,0,1,1,10.5,10.8,,,,,,,,,
732,731,ALT700C04,,,アブラチャン,DB,0,1,1,1,9.4,,,,,,,,,,
733,734,ALT700C04,40.5,77.5,アブラチャン,DB,0,0,0,0,5.8,6.1,6.2,6.2,0.003019,0.013371,47092.16556,-92747.81955,683.2872925,2.617278302,0.156541304
734,734,ALT700C04,40.45,70.6,アブラチャン,DB,0,1,1,1,5.7,,,,,,47090.92421,-92754.60715,685.703186,2.578957696,-0.04750279
735,734,ALT700C04,40.45,70.6,アブラチャン,DB,0,0,0,0,7,8.7,9,9.1,0.006504,0.013371,47090.92421,-92754.60715,685.703186,2.578957696,-0.04750279
736,734,ALT700C04,40.25,76.5,アブラチャン,DB,0,0,0,0,6.2,6.9,7,7,0.003848,0.013371,47091.74655,-92748.76132,683.2872925,2.617278302,0.156541304
737,737,ALT700C04,40.4,78.95,アオキ,EB,0,1,1,1,5.1,,,,,,47092.31758,-92746.37408,683.2872925,3.241928863,0.215929667
738,738,ALT700C04,43.8,77.4,シキミ,EB,0,0,0,0,19.7,19.7,19.8,20,0.031416,0.031416,47095.39866,-92748.48818,682.3602295,2.219367767,0.11307595
739,739,ALT700C04,44.25,76.85,ヒメシャラ,DB,0,0,0,0,32,34.1,35.1,35.5,0.09898,0.09898,47095.74687,-92749.10766,682.3602295,2.209817547,0.086927331
740,740,ALT700C04,45.85,76.25,ヒメシャラ,DB,0,0,0,0,32.8,34.8,36.4,36.9,0.106941,0.106941,47097.21915,-92749.97507,682.3602295,2.136616368,0.077004173
741,741,ALT700C04,48.45,75.35,タンナサワフタギ,DB,0,0,0,0,4.9,5.7,6,6.1,0.002922,0.002922,47099.62456,-92751.31073,681.3828735,1.971903123,0.04679362
742,742,ALT700C04,48.75,74.65,オオモミジ,DB,0,0,0,0,12.6,15.7,16.7,17.1,0.022966,0.022966,47099.79911,-92752.05204,684.1182861,1.971903123,0.04679362
743,743,ALT700C05,47.15,80,マメザクラ,DB,0,0,0,0,7.1,7.5,7.5,7.6,0.004536,0.004536,47099.14748,-92746.50606,682.3602295,2.831723513,0.109975179
744,744,ALT700C05,45.7,80.15,マメザクラ,DB,0,0,0,0,9.5,10.8,11,11,0.009503,0.009503,47097.7452,-92746.1078,680.1547241,2.891475849,0.136360168
745,745,ALT700C05,47.9,82.7,マメザクラ,DB,0,0,1,0,5.2,5.4,,5.5,0.002376,0.002376,47100.35268,-92743.97624,678.7963867,3.216093262,0.087554932
746,747,ALT700C05,,,アブラチャン,DB,0,0,1,1,5,5.3,,,,,,,,,
747,747,ALT700C05,45.5,83.4,アブラチャン,DB,0,0,1,1,5,5.3,,,,,47098.10971,-92742.87212,680.1547241,3.45311247,0.137533437
748,748,ALT700C05,43,82.7,ヒメシャラ,DB,0,0,0,0,59.5,60.7,60.5,61.1,0.293206,0.293206,47095.52636,-92743.12967,680.1547241,3.611255962,0.158971613
749,749,ALT700C05,41.1,83.15,オオモミジ,DB,0,0,0,0,11.4,12.7,13.3,13.4,0.014103,0.014103,47093.73268,-92742.35817,681.083252,3.562839908,0.195426941
750,755,ALT700C05,43.35,89,アブラチャン,DB,0,1,1,1,7.4,,,,,,47096.95954,-92736.98487,678.1585083,5.007496998,-0.05588432
751,755,ALT700C05,43.35,89,アブラチャン,DB,0,0,0,0,5.7,6.7,7,7,0.003848,0.007166,47096.95954,-92736.98487,678.1585083,5.007496998,-0.05588432
752,755,ALT700C05,43.35,89,アブラチャン,DB,0,1,1,1,5.8,,,,,,47096.95954,-92736.98487,678.1585083,5.007496998,-0.05588432
753,755,ALT700C05,43.45,89.3,アブラチャン,DB,0,0,0,0,5.3,6.2,6.5,6.5,0.003318,0.007166,47097.10987,-92736.70666,678.1585083,5.069403766,-0.106877645
754,755,ALT700C05,43.35,89,アブラチャン,DB,0,1,1,1,6.1,,,,,,47096.95954,-92736.98487,678.1585083,5.007496998,-0.05588432
755,755,ALT700C05,43.35,89,アブラチャン,DB,0,1,1,1,10.9,,,,,,47096.95954,-92736.98487,678.1585083,5.007496998,-0.05588432
756,756,ALT700C05,43.55,89.6,ケヤキ,DB,0,0,0,0,37.4,40.9,43.2,43.9,0.151363,0.151363,47097.2602,-92736.42845,678.1585083,5.069403766,-0.106877645
757,757,ALT700C05,45.45,88.9,アオハダ,DB,0,0,0,0,13.7,14.4,15,15.1,0.017908,0.019643,47099.01069,-92737.44618,678.1585083,4.347001234,-0.065600586
758,759,ALT700C05,45.65,86.85,カマツカ,DB,0,0,0,0,6.2,6.7,6.8,6.8,0.003632,0.003632,47098.8535,-92739.49991,678.1585083,4.330852753,-0.071940918
759,759,ALT700C05,45.65,86.95,カマツカ,DB,0,0,1,1,8.3,8.3,,,,,47098.87078,-92739.40142,678.1585083,4.330852753,-0.071940918
760,760,ALT700C05,,,ケヤキ,DB,0,1,1,1,15.9,,,,,,,,,,
761,761,ALT700C05,47.5,90.9,ヒメシャラ,DB,0,0,0,0,38.9,40.9,41.4,41.8,0.137228,0.137228,47101.3754,-92735.83044,676.1773682,4.5401433,-0.222780762
762,762,ALT700C05,44.9,92.65,シラキ,DB,0,0,0,0,20.6,21.5,21.9,21.8,0.037325,0.037325,47099.11684,-92733.65755,673.4095459,5.638686969,-0.234035645
763,763,ALT700C05,43,91.6,オオモミジ,DB,0,0,0,0,5,5.6,6,5.9,0.002734,0.002734,47097.06401,-92734.3635,673.4095459,5.616597293,-0.208618164
764,764,ALT700C05,41.4,93.5,アブラチャン,DB,0,0,0,0,5.7,6.8,7,7.1,0.003959,0.006539,47095.81633,-92732.21564,673.4095459,6.416391909,-0.192238548
765,764,ALT700C05,41.4,93.5,アブラチャン,DB,0,0,1,1,5.1,5,,,,,47095.81633,-92732.21564,673.4095459,6.416391909,-0.192238548
766,766,ALT700C05,47.6,96,ヤマボウシ,DB,0,0,0,0,20.3,20.3,23.8,20.5,0.033006,0.033006,47102.35502,-92730.8244,672.1290894,5.463360814,-0.327700297
767,767,ALT700C06,49.5,102.85,ヒメシャラ,DB,0,0,0,0,30,30.5,30.5,30.5,0.073062,0.073062,47105.40991,-92724.40567,665.7259521,5.547759195,-0.415463765
768,768,ALT700C06,43,101,オオモミジ,DB,0,0,0,0,13.9,15.3,16.1,16.4,0.021124,0.021124,47098.68803,-92725.10486,667.517334,6.38040852,-0.334452311
769,769,ALT700C06,40.2,100.6,オオモミジ,DB,0,0,0,0,24.9,26.8,27.8,28.3,0.062902,0.062902,47095.86103,-92725.01509,667.517334,6.821256557,-0.286311035
770,770,ALT700C01,40.3,0.8,アカガシ,EB,0,0,0,0,18.2,22.8,24.4,24.8,0.048305,0.048305,47078.7172,-92823.33161,698.4936523,3.314020529,-0.135030111
771,771,ALT700D01,35.1,2.15,イヌガシ,EB,0,0,0,0,23.3,24,24.1,24.2,0.045996,0.045996,47073.82863,-92821.10352,699.8914795,2.927846509,-0.024883768
772,772,ALT700D01,31.4,1.2,シキミ,EB,0,0,0,0,11.9,12.5,12.9,13.2,0.013685,0.013685,47070.02014,-92821.39999,698.9483643,2.514301337,-0.059094747
773,773,ALT700D01,,,アオキ,EB,0,0,1,1,6.4,6.5,,,,,,,,,
774,774,ALT700D01,,,アブラチャン,DB,0,1,1,1,6.3,,,,,,,,,,
775,774,ALT700D01,,,アブラチャン,DB,0,1,1,1,5.2,,,,,,,,,,
776,776,ALT700D01,,,シキミ,EB,0,1,1,1,13.6,,,,,,,,,,
777,777,ALT700D01,32.75,6.75,アカガシ,EB,0,0,0,0,50.8,56.3,59.2,60.2,0.284631,0.284631,47072.30871,-92816.16668,702.5715332,2.772963397,0.083285014
778,778,ALT700D01,31.6,7.5,シロダモ,EB,0,0,0,0,6,6.4,6.4,6.4,0.003217,0.003217,47071.30558,-92815.22928,701.3878784,2.474463582,0.119735718
779,779,ALT700D01,34.7,8.95,イヌガシ,EB,0,0,0,0,7.7,8.7,10,10.6,0.008825,0.008825,47074.60948,-92814.33666,702.5715332,2.985715369,0.144362677
780,780,ALT700D01,,,シキミ,EB,0,1,1,1,8.7,,,,,,,,,,
781,781,ALT700D01,,,アオキ,EB,0,1,1,1,6,,,,,,,,,,
782,782,ALT700D01,,,オオモミジ,DB,0,0,1,1,8.5,8.5,,,,,,,,,
783,783,ALT700D01,37.5,11.55,アカガシ,EB,0,0,0,0,6,6.1,6.1,6.1,0.002922,0.002922,47077.81657,-92812.25951,703.7122803,2.857617833,0.205217997
784,784,ALT700D01,,,アカガシ,EB,0,0,1,1,4.9,4.8,,,,,,,,,
785,785,ALT700D01,,,アオキ,EB,0,1,1,1,6.9,,,,,,,,,,
786,786,ALT700D01,30.2,16.2,ヤブニッケイ,EB,0,0,0,0,8.7,10.5,11.5,12.1,0.011499,0.011499,47071.42972,-92806.41823,702.9955444,2.079589733,0.273638407
787,787,ALT700D01,30.85,17.35,イヌガシ,EB,0,0,0,0,7.3,9.1,9.8,10.2,0.008171,0.008171,47072.26863,-92805.39782,704.1393433,2.079589733,0.273638407
788,788,ALT700D01,31,18.55,アカガシ,EB,0,0,0,0,15.8,16.4,16.1,16.1,0.020358,0.020358,47072.6237,-92804.24178,704.1393433,1.62780779,0.272873535
789,790,ALT700D01,31.5,18.5,シキミ,EB,0,0,0,0,10.3,10.4,10.4,10.5,0.008659,0.019046,47073.10754,-92804.37741,704.1393433,1.674306014,0.274180094
790,790,ALT700D01,31.65,18.5,シキミ,EB,0,0,0,0,10.8,11.3,11.4,11.5,0.010387,0.019046,47073.25528,-92804.40333,704.1393433,1.721741644,0.274305261
791,791,ALT700D01,35.1,17.05,シキミ,EB,0,0,0,0,8.6,9,9,9,0.006362,0.006362,47076.40289,-92806.42758,704.0879517,2.340075083,0.254763396
792,792,ALT700D01,38.15,18.45,オオモミジ,DB,0,0,0,0,21.2,21.5,21.2,21.3,0.035633,0.035633,47079.6489,-92805.57557,704.8451538,2.466777236,0.240805664
793,793,ALT700D01,39.3,17.85,アカガシ,EB,0,0,0,0,22.5,29.8,33.6,34.6,0.094025,0.111228,47080.67795,-92806.36524,705.1677246,2.712081635,0.237453613
794,793,ALT700D01,39.3,17.85,アカガシ,EB,0,0,0,0,13,14.5,,14.8,0.017203,0.111228,47080.67795,-92806.36524,705.1677246,2.712081635,0.237453613
795,795,ALT700D01,39.2,16.9,エゴノキ,DB,0,0,0,0,22.3,22.6,22.6,22.7,0.040471,0.040471,47080.41532,-92807.28367,705.1677246,2.704837206,0.242879232
796,796,ALT700D01,36.3,14.85,アカガシ,EB,0,0,0,0,26.7,33.5,36.6,37.2,0.108687,0.108687,47077.20475,-92808.80182,704.0879517,2.814351683,0.257906596
797,797,ALT700D02,,,マメザクラ,DB,0,1,1,1,6.1,,,,,,,,,,
798,798,ALT700D02,33.5,21.9,オオモミジ,DB,0,0,0,0,39.4,40.7,41.3,41.7,0.136572,0.136572,47075.66488,-92801.37408,704.1393433,1.779220971,0.259122213
799,799,ALT700D02,33.5,22.9,シキミ,EB,0,0,0,0,5.3,6.1,6.4,6.5,0.003318,0.003318,47075.83765,-92800.38912,703.5318604,1.654284582,0.244304199
800,800,ALT700D02,30.5,24.05,アオハダ,DB,0,0,0,0,5.7,5.8,5.7,5.7,0.002552,0.002552,47073.08144,-92798.7381,703.5318604,1.320057911,0.21984609
801,801,ALT700D02,32.1,27.9,アオハダ,DB,0,0,0,0,20.7,22.5,23,23.2,0.042273,0.063683,47075.32254,-92795.22243,703.5318604,1.401890894,0.202819824
802,801,ALT700D02,32.3,27.9,アオハダ,DB,0,0,0,0,12.6,13.1,13.2,13.1,0.013478,0.063683,47075.51954,-92795.25698,703.5318604,1.422429227,0.20229248
803,801,ALT700D02,32.25,27.85,アオハダ,DB,0,0,0,0,6.9,6.8,6.8,6.8,0.003632,0.063683,47075.46165,-92795.29759,703.5318604,1.422429227,0.20229248
804,804,ALT700D02,39.5,24.75,イヌシデ,DB,0,0,0,0,77.9,78.8,79.3,79,0.490167,0.490167,47082.06704,-92799.60355,703.8338013,2.046403649,0.214996338
805,805,ALT700D02,35.75,27.45,オオモミジ,DB,0,0,0,0,8.1,9,9.6,9.7,0.00739,0.00739,47078.83991,-92796.29627,703.8338013,1.766156722,0.195063052
806,806,ALT700D02,38,26.85,マメザクラ,DB,0,0,1,1,6.8,6.9,,,,,47080.95241,-92797.27597,703.8338013,1.904417046,0.209800027
807,807,ALT700D02,38.85,28.15,マメザクラ,DB,0,0,0,1,6.3,6.7,6.5,,,,47082.01423,-92796.14238,703.8338013,1.82207108,0.208826701
808,808,ALT700D02,,,リョウブ,DB,1,1,1,1,24.1,,,,,,,,,,
809,809,ALT700D02,,,イタヤカエデ,DB,0,1,1,1,7.9,,,,,,,,,,
810,810,ALT700D02,30.55,34.85,シキミ,EB,0,0,0,0,15,15.3,15.3,15.4,0.018627,0.018627,47074.99659,-92788.10915,701.3598022,1.435298911,0.129245924
811,811,ALT700D02,33.25,33.65,シキミ,EB,0,0,0,0,14.4,15.6,15.8,15.9,0.019856,0.019856,47077.44867,-92789.75758,701.3598022,1.600429952,0.1772995
812,812,ALT700D02,32.4,36.2,シキミ,EB,0,0,0,0,16.2,17,17.6,17.9,0.025165,0.025165,47077.05201,-92787.09907,701.3598022,1.517024278,0.143534342
813,813,ALT700D02,33.7,37.65,ウラジロガシ,EB,0,0,0,0,17.5,18.8,19.7,20.1,0.031731,0.031731,47078.58298,-92785.89547,701.4204712,1.664052486,0.182033373
814,814,ALT700D02,33.9,38.1,イヌシデ,DB,0,0,0,0,22.1,24.8,25.9,26.4,0.054739,0.054739,47078.85772,-92785.4868,701.4204712,1.790684622,0.190434995
815,815,ALT700D02,37.2,36.1,オオモミジ,DB,0,0,0,0,38.4,39.1,39.5,39.7,0.123786,0.123786,47081.76256,-92788.02686,701.4204712,1.655850177,0.165802002
816,816,ALT700D02,37.5,36.15,シキミ,EB,0,0,1,1,6.2,6.2,,,,,47082.06668,-92788.02944,701.4204712,1.721347212,0.185203552
817,817,ALT700D02,39.2,35.75,オオモミジ,DB,0,0,0,0,27.2,27.9,28.5,28.9,0.065597,0.065597,47083.67201,-92788.71713,702.0751343,1.866081187,0.198354492
818,818,ALT700D03,39.15,43,イロハモミジ,DB,0,0,0,0,6.9,7.8,8.3,8.5,0.005675,0.005675,47084.87534,-92781.56752,700.2384644,2.18836031,0.215255074
819,819,ALT700D03,35.5,42.2,シキミ,EB,0,0,0,0,14.5,15.9,16.1,16.2,0.020612,0.020612,47081.14201,-92781.72488,700.0026245,2.052855288,0.213992032
820,820,ALT700D03,,,アオキ,EB,0,0,1,1,5,4.9,,,,,,,,,
821,821,ALT700D03,31.2,44.7,シキミ,EB,0,0,0,0,17.6,18.2,18.3,18.3,0.026302,0.026302,47077.33859,-92778.51957,698.3604736,2.23301997,0.223968506
822,822,ALT700D03,31.7,46.3,アカガシ,EB,0,0,0,0,9.5,11.5,12.1,12.3,0.011882,0.011882,47078.1075,-92777.03001,697.9418335,2.565518658,0.191748047
823,823,ALT700D03,,,シキミ,EB,0,1,1,1,9.5,,,,,,,,,,
824,824,ALT700D03,36.2,48.6,アカガシ,EB,0,0,0,0,23.9,26,26.9,27.5,0.059396,0.059396,47082.9372,-92775.54206,697.9418335,2.460683064,0.19842041
825,825,ALT700D03,,,アオキ,EB,0,1,1,1,5.4,,,,,,,,,,
826,826,ALT700D03,38.1,47.55,シキミ,EB,0,0,0,0,7.5,7.8,7.8,7.8,0.004778,0.004778,47084.62722,-92776.90453,697.5878296,2.566980229,0.158455589
827,827,ALT700D03,37,47.6,シキミ,EB,0,0,0,0,10.8,11.3,11.6,11.7,0.010751,0.010751,47083.5524,-92776.66524,697.5878296,2.508514366,0.196286621
828,827,ALT700D03,37,47.6,シキミ,EB,0,1,1,1,9.4,,,,,,47083.5524,-92776.66524,697.5878296,2.508514366,0.196286621
829,829,ALT700D03,36,44.2,アオハダ,DB,0,0,0,0,13.2,13.7,13.7,13.7,0.014741,0.014741,47081.98003,-92779.84134,700.0026245,2.281502726,0.203544617
830,830,ALT700D03,39.25,52.45,オオモミジ,DB,0,0,0,0,24.2,25.5,26.8,27.5,0.059396,0.059396,47086.6065,-92772.2769,694.3920288,2.899685468,0.12717869
831,831,ALT700D03,39.25,53.15,シキミ,EB,0,0,0,0,14.4,14.8,15,15.1,0.017908,0.017908,47086.72744,-92771.58742,694.3920288,2.879148204,0.123180043
832,831,ALT700D03,39.25,53.15,シキミ,EB,0,0,1,1,9.5,9.5,,,,,47086.72744,-92771.58742,694.3920288,2.879148204,0.123180043
833,833,ALT700D03,,,シキミ,EB,0,1,1,1,8.1,,,,,,,,,,
834,833,ALT700D03,,,シキミ,EB,0,1,1,1,8,,,,,,,,,,
835,835,ALT700D03,32.1,50.35,オオモミジ,DB,0,0,0,0,40.1,41.4,42.3,42.7,0.143201,0.143201,47079.2012,-92773.11002,695.8799438,2.854632602,0.172004395
836,836,ALT700D03,,,シラキ,DB,0,1,1,1,8.4,,,,,,,,,,
837,837,ALT700D03,,,シキミ,EB,0,1,1,1,5.2,,,,,,,,,,
838,838,ALT700D03,33,53.15,シキミ,EB,0,0,0,0,8.6,9.4,9.9,10.1,0.008012,0.008012,47080.57142,-92770.50762,695.8799438,3.109423618,0.161641439
839,839,ALT700D03,,,アブラチャン,DB,0,1,1,1,9,,,,,,,,,,
840,839,ALT700D03,,,アブラチャン,DB,0,0,1,1,5.6,5.8,,,,,,,,,
841,839,ALT700D03,,,アブラチャン,DB,0,1,1,1,7.3,7.3,,,,,,,,,
842,842,ALT700D03,31.3,55.75,シキミ,EB,0,1,1,1,12.1,,,,,,47079.34618,-92767.65301,693.0704346,3.448618834,0.10572998
843,842,ALT700D03,31.3,55.75,シキミ,EB,0,0,0,0,6.3,6.6,6.7,6.8,0.003632,0.003632,47079.34618,-92767.65301,693.0704346,3.448618834,0.10572998
844,844,ALT700D03,33.1,59.8,アカガシ,EB,0,0,0,0,17.7,19.1,19.5,19.6,0.030172,0.030172,47081.81883,-92763.9749,693.0704346,3.647782564,0.090074019
845,845,ALT700D03,35.1,56.7,アカガシ,EB,0,0,0,0,11.9,16.1,18.3,18.8,0.027759,0.027759,47083.25317,-92767.37382,691.1813354,3.189495208,0.116566976
846,846,ALT700D03,36.1,59.05,シキミ,EB,0,0,0,0,11,11.2,11.2,11.3,0.010029,0.010029,47084.64414,-92765.23192,691.1813354,3.220573275,0.109290082
847,847,ALT700D03,36.85,59.2,アブラチャン,DB,0,0,1,1,10,10.4,,,,,47085.40878,-92765.21376,691.1813354,3.178083164,0.075921922
848,847,ALT700D03,36.75,59.15,アブラチャン,DB,0,0,1,1,9.1,9.5,,,,,47085.30164,-92765.24573,691.1813354,3.178083164,0.075921922
849,849,ALT700D03,39.55,57.75,シキミ,EB,0,0,1,1,15.8,15.9,,,,,47087.81766,-92767.10843,691.1813354,2.938834877,0.090869141
850,850,ALT700D03,38.9,55.55,シキミ,EB,0,0,1,1,9.5,9.6,,,,,47086.79734,-92769.16305,694.3920288,2.798820674,0.092964504
851,851,ALT700D03,,,シキミ,EB,0,1,1,1,11.1,,,,,,,,,,
852,852,ALT700D04,,,シキミ,EB,0,1,1,1,11.6,,,,,,,,,,
853,853,ALT700D04,38.3,61.3,ヒメシャラ,DB,0,0,0,0,32.7,33.6,34.4,34.9,0.095662,0.095662,47087.19979,-92763.39585,691.1813354,2.915568283,0.06897227
854,854,ALT700D04,31.2,65.25,アブラチャン,DB,0,1,1,1,8.2,,,,,,47080.88899,-92758.27859,689.8139038,4.054032817,0.068992615
855,854,ALT700D04,31.2,65.25,アブラチャン,DB,0,0,1,1,6.7,6.8,,,,,47080.88899,-92758.27859,689.8139038,4.054032817,0.068992615
856,854,ALT700D04,31.2,65.25,アブラチャン,DB,0,0,1,1,5.1,6.3,,,,,47080.88899,-92758.27859,689.8139038,4.054032817,0.068992615
857,857,ALT700D04,31.25,68.95,シキミ,EB,0,0,0,0,16.4,19.4,20.7,21.4,0.035968,0.035968,47081.57748,-92754.64287,687.2659302,4.227451428,0.055502187
